time,avg_temp,max_temp,min_temp
1957-01-31,-1.1838709677419388,0.7354838709677267,-1.2333333333333485
1957-02-28,-37.46399055489965,-35.50619834710744,-32.71074380165291
1957-03-31,-19.962365591397855,-23.432258064516134,-13.666666666666657
1957-04-30,-4.853333333333353,-0.09888888888889369,-8.703333333333319
1957-05-31,-1.2172043010752418,4.898924731182831,-3.169892473118267
1957-06-30,-9.51555555555558,-7.346666666666692,-7.383333333333326
1957-07-31,-7.561290322580646,-5.53010752688175,-10.484946236559125
1957-08-31,-5.620430107526886,-0.26774193548385483,-6.94408602150537
1957-09-30,-5.818888888888921,-4.541111111111093,-6.179999999999978
1957-10-31,-15.65806451612903,-16.364516129032268,-15.6806451612903
1957-11-30,1.1044444444444537,10.310000000000002,-4.24222222222221
1957-12-31,9.56881720430107,17.959139784946245,4.192473118279565
1958-01-31,-12.15161290322581,-16.81290322580645,-7.910752688172039
1958-02-28,-29.49970484061393,-33.14905548996458,-25.889315230224327
1958-03-31,8.45698924731181,16.18064516129033,2.3010752688171863
1958-04-30,2.2133333333333383,13.667777777777758,-4.73666666666665
1958-05-31,6.718279569892502,15.41505376344088,0.3462365591397827
1958-06-30,-10.98222222222222,-8.546666666666681,-6.783333333333331
1958-07-31,-7.98064516129034,-6.078494623655956,-7.646236559139766
1958-08-31,-9.58817204301073,-4.751612903225805,-12.815053763440858
1958-09-30,-6.552222222222241,-4.874444444444407,-5.346666666666664
1958-10-31,-18.916129032258056,-18.041935483870986,-16.71290322580643
1958-11-30,-18.595555555555563,-3.490000000000009,-26.608888888888885
1958-12-31,-5.0118279569892366,22.37849462365594,-23.581720430107538
1959-01-31,-7.570967741935505,3.6064516129032143,-9.20107526881722
1959-02-28,-2.356847697756791,-0.006198347107442714,2.1821133412042286
1959-03-31,-17.930107526881727,-29.367741935483878,-8.021505376344095
1959-04-30,-4.25333333333333,-1.8655555555555452,-3.069999999999993
1959-05-31,-8.37849462365591,-3.1333333333333258,-10.589247311827933
1959-06-30,7.551111111111084,17.319999999999993,2.183333333333337
1959-07-31,-9.883870967741927,-3.1430107526882125,-10.2268817204301
1959-08-31,-6.975268817204267,-5.46129032258068,-5.9763440860214985
1959-09-30,-3.785555555555561,3.02555555555557,-5.47999999999999
1959-10-31,-13.916129032258056,9.441935483870964,-31.616129032258044
1959-11-30,-0.22888888888888914,9.876666666666665,-6.775555555555542
1959-12-31,10.020430107526892,10.120430107526886,14.708602150537615
1960-01-31,-11.216129032258067,-0.9741935483870918,-19.29784946236559
1960-02-29,-7.596995481008037,-0.07885844562960642,-10.577738875544526
1960-03-31,20.069892473118273,34.01935483870966,13.752688172043008
1960-04-30,-19.953333333333347,-12.73222222222222,-23.169999999999987
1960-05-31,-4.636559139784936,3.640860215053749,-9.040860215053755
1960-06-30,-8.148888888888905,-13.680000000000007,-4.416666666666657
1960-07-31,-8.625806451612902,-6.110752688172056,-11.291397849462356
1960-08-31,-9.039784946236523,-13.558064516129036,-2.169892473118267
1960-09-30,-8.052222222222241,-7.641111111111115,-3.7799999999999727
1960-10-31,-13.432258064516105,-22.654838709677392,-6.809677419354841
1960-11-30,3.7377777777777794,5.7099999999999795,3.557777777777801
1960-12-31,-11.78602150537634,-12.040860215053755,-11.87204301075269
1961-01-31,-14.99032258064517,-9.458064516129042,-19.072043010752694
1961-02-28,-13.74970484061393,-16.39905548996458,-12.103600944510049
1961-03-31,0.10215053763440096,-2.077419354838696,-0.4408602150537604
1961-04-30,-4.78666666666669,0.4011111111111063,-8.50333333333333
1961-05-31,-8.57204301075268,-11.778494623655888,-8.847311827956986
1961-06-30,-12.382222222222254,-14.046666666666681,-14.75
1961-07-31,-0.5290322580644897,2.147311827956969,-6.6139784946236375
1961-08-31,-2.362365591397804,1.8935483870967573,-2.9763440860214985
1961-09-30,-5.552222222222241,-3.94111111111107,-4.646666666666647
1961-10-31,-3.4645161290322335,-2.429032258064524,-4.583870967741916
1961-11-30,4.6711111111111165,6.843333333333305,3.8244444444444525
1961-12-31,14.181720430107532,23.572043010752708,8.579569892473103
1962-01-31,-28.958064516129042,-28.619354838709683,-31.491397849462373
1962-02-28,-12.99970484061393,4.886658795749696,-24.389315230224327
1962-03-31,-18.575268817204318,-18.141935483870952,-20.92473118279571
1962-04-30,-14.320000000000022,-9.03222222222223,-16.47
1962-05-31,6.750537634408602,12.544086021505393,2.53978494623658
1962-06-30,-7.115555555555602,-7.313333333333333,-7.916666666666657
1962-07-31,-4.367741935483878,-4.0462365591398,-6.678494623655894
1962-08-31,-5.168817204301035,-0.13870967741934237,-8.589247311827961
1962-09-30,-4.685555555555595,-7.174444444444418,-1.8133333333333326
1962-10-31,-9.690322580645159,-1.848387096774161,-15.16451612903225
1962-11-30,-12.895555555555546,-18.190000000000026,-8.608888888888885
1962-12-31,-12.527956989247315,0.9591397849462453,-21.51720430107528
1963-01-31,-39.95806451612904,-23.103225806451604,-52.55591397849463
1963-02-28,-16.99970484061393,-16.077626918536026,-16.032172373081465
1963-03-31,-17.284946236559136,-13.464516129032233,-17.537634408602145
1963-04-30,-10.78666666666669,0.7677777777777806,-18.00333333333333
1963-05-31,-1.184946236559142,13.89892473118283,-7.815053763440858
1963-06-30,-15.848888888888894,-14.446666666666658,-13.116666666666674
1963-07-31,-13.335483870967721,-16.433333333333337,-8.710752688172022
1963-08-31,-6.652688172042986,-9.00967741935483,-4.94408602150537
1963-09-30,0.681111111111079,-1.5744444444444525,2.3200000000000216
1963-10-31,-4.367741935483849,-1.5258064516128798,-4.551612903225788
1963-11-30,16.471111111111128,23.310000000000002,16.224444444444458
1963-12-31,-3.7860215053763397,8.05591397849463,-9.452688172043025
1964-01-31,-1.7645161290322733,-7.49032258064517,1.2505376344086017
1964-02-29,-27.424581687904578,-32.63058258356065,-22.19842853071694
1964-03-31,-7.381720430107521,-7.399999999999977,-6.537634408602145
1964-04-30,8.146666666666675,19.801111111111084,-1.3033333333333132
1964-05-31,-5.636559139784936,-12.617204301075276,-3.9118279569892422
1964-06-30,-8.98222222222222,-7.3799999999999955,-11.383333333333326
1964-07-31,-8.303225806451621,-7.175268817204312,-10.936559139784947
1964-08-31,-7.039784946236523,-8.106451612903243,-5.911827956989242
1964-09-30,-2.785555555555561,-7.541111111111093,-0.24666666666664128
1964-10-31,1.7612903225806633,0.8612903225806576,2.8032258064516213
1964-11-30,-21.96222222222221,-20.723333333333358,-22.54222222222222
1964-12-31,-13.237634408602133,-9.46021505376342,-16.420430107526897
1965-01-31,-3.8290322580645295,11.606451612903214,-14.007526881720423
1965-02-28,9.071723730814625,13.565230224321141,7.03925619834709
1965-03-31,-8.349462365591393,-8.303225806451621,-8.537634408602145
1965-04-30,-4.219999999999999,-2.1988888888889164,-4.403333333333336
1965-05-31,-8.53978494623658,-9.8752688172043,-7.621505376344061
1965-06-30,-15.28222222222223,-17.846666666666692,-10.716666666666669
1965-07-31,-7.206451612903209,-7.852688172043031,-9.484946236559125
1965-08-31,-2.201075268817192,1.7967741935484014,-9.169892473118267
1965-09-30,-7.75222222222223,-3.407777777777767,-8.913333333333327
1965-10-31,3.632258064516151,15.732258064516145,-1.261290322580635
1965-11-30,5.037777777777791,-0.35666666666668334,10.391111111111115
1965-12-31,0.11720430107527591,-2.2344086021505234,4.28924731182795
1966-01-31,18.68709677419355,25.412903225806446,16.895698924731164
1966-02-28,6.357438016528903,18.172373081463974,1.9678276269185346
1966-03-31,9.231182795698913,9.438709677419354,10.365591397849471
1966-04-30,11.44666666666663,22.567777777777735,3.7633333333333496
1966-05-31,-12.217204301075242,-17.133333333333326,-8.105376344086011
1966-06-30,-4.182222222222265,-2.2800000000000296,-5.816666666666663
1966-07-31,-7.01290322580644,-4.852688172043031,-8.194623655913972
1966-08-31,-5.362365591397804,-5.396774193548367,-6.137634408602139
1966-09-30,-10.818888888888921,1.05888888888893,-24.146666666666647
1966-10-31,3.4064516129032256,12.635483870967732,-2.261290322580635
1966-11-30,-2.4955555555555406,-1.7566666666666606,-3.008888888888862
1966-12-31,15.117204301075276,11.926881720430117,20.063440860215053
1967-01-31,-30.538709677419376,-42.587096774193554,-30.781720430107526
1967-02-28,-35.321133412042514,-40.75619834710744,-38.85360094451005
1967-03-31,-9.801075268817215,-1.5935483870968028,-15.666666666666657
1967-04-30,-15.120000000000005,-18.398888888888905,-12.136666666666656
1967-05-31,5.169892473118296,9.60860215053765,-3.169892473118267
1967-06-30,-9.915555555555557,-7.713333333333367,-14.083333333333343
1967-07-31,-1.916129032258027,2.727956989247275,-6.194623655913972
1967-08-31,-4.878494623655911,-11.041935483870986,-7.7182795698924735
1967-09-30,-8.618888888888904,-14.307777777777744,-7.71333333333331
1967-10-31,-17.464516129032233,-14.170967741935499,-23.099999999999994
1967-11-30,-1.6288888888888948,1.1766666666666197,2.9577777777777783
1967-12-31,-25.173118279569877,-25.202150537634395,-25.130107526881744
1968-01-31,6303.654838709677,6298.283870967742,5256.7989247311825
1968-02-29,,,
1968-03-31,,,
1968-04-30,,,
1968-05-31,-3.120430107526886,5.060215053763443,-8.94408602150537
1968-06-30,-7.982222222222219,-6.480000000000018,-10.783333333333331
1968-07-31,5.309677419354841,8.792473118279531,0.19247311827956537
1968-08-31,-0.8784946236559108,-0.912903225806474,-2.0408602150537547
1968-09-30,-7.452222222222247,-11.641111111111115,-5.179999999999978
1968-10-31,-6.335483870967721,6.796774193548401,-16.51935483870966
1968-11-30,10.53777777777779,25.609999999999957,2.991111111111138
1968-12-31,29.665591397849454,53.15268817204304,15.547311827956975
1969-01-31,6.945161290322574,9.187096774193549,7.895698924731164
1969-02-28,-23.10684769775679,-21.39905548996458,-26.46074380165291
1969-03-31,-14.026881720430111,-20.593548387096803,-9.44086021505376
1969-04-30,-12.886666666666684,-1.898888888888905,-22.336666666666673
1969-05-31,13.298924731182808,20.76989247311826,7.959139784946245
1969-06-30,-9.048888888888882,-6.28000000000003,-6.25
1969-07-31,-6.561290322580646,-8.626881720430106,-5.872043010752691
1969-08-31,-2.265591397849448,1.6999999999999886,-7.911827956989242
1969-09-30,-1.4188888888888869,2.125555555555593,-2.9466666666666583
1969-10-31,0.9225806451613039,12.054838709677426,-5.325806451612891
1969-11-30,-21.195555555555558,-11.223333333333358,-28.9422222222222
1969-12-31,-14.721505376344084,-2.9763440860214985,-24.38817204301077
1970-01-31,-14.022580645161298,-8.587096774193554,-18.03978494623655
1970-02-28,7.786009445100348,22.779515938606863,-1.2821723730814654
1970-03-31,-17.155913978494624,-18.529032258064547,-16.24731182795699
1970-04-30,-18.75333333333333,-20.03222222222223,-16.53666666666666
1970-05-31,0.8795698924731141,4.415053763440881,-0.8150537634408579
1970-06-30,-9.215555555555568,-5.3799999999999955,-11.25
1970-07-31,5.825806451612891,11.147311827956969,-2.5817204301075094
1970-08-31,-3.4913978494623166,-0.9451612903225737,-3.524731182795705
1970-09-30,-1.852222222222224,-0.5077777777777897,-4.779999999999973
1970-10-31,-21.077419354838696,-32.912903225806446,-14.00322580645161
1970-11-30,-16.22888888888889,-24.25666666666669,-11.642222222222216
1970-12-31,0.7946236559139948,-11.556989247311805,7.934408602150512
1971-01-31,-24.441935483870964,-26.941935483870964,-23.201075268817206
1971-02-28,-18.821133412042514,-20.79191263282172,-19.56788665879577
1971-03-31,-10.70430107526883,-8.819354838709671,-12.827956989247326
1971-04-30,-3.7533333333333303,2.001111111111072,-9.469999999999999
1971-05-31,-14.08817204301073,-19.39139784946235,-12.137634408602139
1971-06-30,-6.448888888888916,-7.313333333333333,-6.616666666666674
1971-07-31,-8.625806451612902,-17.465591397849494,-9.2268817204301
1971-08-31,-9.297849462365548,-6.751612903225805,-10.395698924731192
1971-09-30,-2.752222222222258,1.6922222222222558,-6.679999999999978
1971-10-31,-22.722580645161287,-28.138709677419342,-23.48709677419353
1971-11-30,-22.76222222222222,-15.0566666666667,-29.175555555555547
1971-12-31,-10.78602150537634,-14.653763440860189,-7.001075268817203
1972-01-31,-19.248387096774195,-18.135483870967732,-21.201075268817206
1972-02-29,-10.734926515490798,-2.3547205145951295,-13.957049220372113
1972-03-31,-11.768817204301087,-4.49677419354839,-16.860215053763454
1972-04-30,-12.320000000000022,-13.76555555555558,-11.336666666666673
1972-05-31,-0.8946236559139606,4.479569892473137,-2.073118279569883
1972-06-30,-8.415555555555557,-10.613333333333344,-5.650000000000006
1972-07-31,-8.819354838709671,-18.85268817204303,-7.097849462365588
