time,10H,12H,14H,16H,max
2011-10-10,,,,5.96776043019e-07,5.96776043019e-07
2011-10-11,3.09090813751e-08,3.04331665238e-08,3.09758127208e-08,3.17278916195e-08,3.17745136798e-08
2011-10-12,2.99936379649e-08,2.95302769923e-08,2.94033884864e-08,,2.99936379649e-08
2011-10-13,3.26015320274e-08,3.12285285809e-08,3.30576500006e-08,2.99612855994e-08,3.3102098142e-08
2011-10-14,2.19902785399e-08,2.91698020978e-08,,,3.01116464083e-08
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,,,,,
2011-10-18,,,,,
2011-10-19,,,,,
2011-10-20,,,,,
2011-10-21,,,,,
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,,,0.000132012713447,9.28453444442e-05,0.000132012713447
2011-10-25,0.000409838699648,0.000388350108841,0.000126598224097,5.76959561576e-05,0.000481201823026
2011-10-26,0.000220724583129,0.000328640258086,0.000283646207668,0.000154585232981,0.000328640258086
2011-10-27,0.00057466989585,0.000571828612996,0.000457307798327,0.000115530683107,0.000587303140429
2011-10-28,0.000398757180281,0.000722013036856,0.000530631919446,0.000167813315739,0.000722013036856
2011-10-29,0.000485535062734,0.000578615796365,0.000428651082574,8.37726354123e-05,0.000578615796365
2011-10-30,0.000495650445183,0.000382497826928,0.000287137326586,0.000143263979841,0.000495650445183
2011-10-31,0.000367634474233,0.000639581061885,0.000353764418096,0.000130293504519,0.000639581061885
2011-11-01,0.000500825906634,0.00066046200281,0.000462062687518,0.000135360523342,0.00066046200281
2011-11-02,0.000598864078572,0.000719635727056,0.000489000185975,0.000157996918584,0.000719635727056
2011-11-03,0.000441743851016,0.000672004184581,0.000453938738998,0.000131316189864,0.000672004184581
2011-11-04,0.000508107260573,0.000519942145461,0.000236693499611,9.60538232059e-05,0.000519942145461
2011-11-05,0.000584272860383,0.000671725341118,0.000442024106218,0.000142537746222,0.000684455270201
2011-11-06,0.000611850049469,0.000720160433787,0.000315422065645,7.03250523704e-05,0.000720160433787
2011-11-07,0.000538822776656,0.000670993374275,0.000323814388343,8.32832062622e-05,0.000684413502668
2011-11-08,0.000150736629865,0.000123255427769,8.98381543048e-05,1.82941702723e-05,0.000150736629865
2011-11-09,0.000115401845529,0.0001503710067,0.000112060191632,2.80851107646e-05,0.0001503710067
2011-11-10,0.000492697583393,0.000503585530015,0.000317934936064,8.67549226448e-05,0.000527272763712
2011-11-11,0.000526309206505,0.000590517925434,0.000325275606503,8.24065911475e-05,0.000651909011703
2011-11-12,0.000580193891484,0.00067600775576,0.000446364658758,0.000120484823801,0.00067600775576
2011-11-13,0.000454359075523,0.000713477442539,0.000518097506844,0.000137090251812,0.000713477442539
2011-11-14,0.00053362498946,0.000649400794385,0.000444189335069,0.000120244024558,0.000649400794385
2011-11-15,0.000507511850264,0.000640376165786,0.000450998913848,0.000123259062611,0.000640376165786
2011-11-16,0.000459220141073,0.000607570448155,0.000308095773079,0.000101734601715,0.000607570448155
2011-11-17,0.000338202240121,0.000210531088822,0.000166312859532,4.87250677192e-05,0.000356448062224
2011-11-18,0.000179706951524,0.000263988292255,0.000131471073243,1.43100806863e-05,0.000263988292255
2011-11-19,0.000295538501965,0.000672852083868,0.000438344860609,0.000117148542122,0.000672852083868
2011-11-20,0.000512336463224,0.000629573917318,0.000440614203722,0.000123026934586,0.000629573917318
