2011-12-10,2.33262352489e-06,3.00537914088e-06,2.0900297033e-06,5.07071537532e-07,3.00537914088e-06
2011-12-11,2.21590345177e-06,2.90292043411e-06,1.99998646219e-06,4.9947268987e-07,2.90292043411e-06
2011-12-12,2.17629670381e-06,2.82878936786e-06,1.7992036528e-06,4.56716861678e-07,2.82878936786e-06
2011-12-13,2.0916726236e-06,2.7992264171e-06,1.904683842e-06,4.56463843336e-07,2.7992264171e-06
2011-12-14,1.85433860479e-06,2.17600837274e-06,1.63570800542e-06,4.42211529118e-07,2.41171888196e-06
2011-12-15,2.00938148538e-06,2.6337678495e-06,1.54268606275e-06,3.54424258479e-07,2.6337678495e-06
2011-12-16,1.7728548132e-06,2.67851226472e-06,1.56177865097e-06,4.20408506407e-07,2.67851226472e-06
2011-12-17,1.33552540192e-06,2.09389359311e-06,1.62861718968e-06,4.13749248861e-07,2.09582793318e-06
2011-12-18,1.75084938246e-06,2.52598565008e-06,1.79100504277e-06,4.70280998154e-07,2.52598565008e-06
2011-12-19,1.99892683794e-06,2.64334015034e-06,1.85273887289e-06,4.68934448944e-07,2.64334015034e-06
2011-12-20,1.9281834572e-06,2.10693431717e-06,9.71547199331e-07,2.24378925791e-07,2.28250968417e-06
2011-12-21,1.38501092726e-06,2.58232829442e-06,1.85132485362e-06,4.97079395449e-07,2.58232829442e-06
2011-12-22,1.7490276209e-06,2.38685974444e-06,1.72863148681e-06,4.66060461336e-07,2.38685974444e-06
2011-12-23,1.82253230115e-06,2.46278247322e-06,1.71451339208e-06,4.51219195446e-07,2.46278247322e-06
2011-12-24,1.76904722417e-06,2.41584630427e-06,1.69297561551e-06,4.83814391065e-07,2.41584630427e-06
2011-12-25,2.04944020175e-06,2.82611022686e-06,1.99285261403e-06,5.24442946165e-07,2.82611022686e-06
2011-12-26,1.52245936857e-06,2.69569576212e-06,1.93546328712e-06,4.99259174927e-07,2.69569576212e-06
2011-12-27,1.8512044436e-06,2.48400304563e-06,1.58840206402e-06,4.63292726877e-07,2.48400304563e-06
2011-12-28,1.478461407e-06,2.36715658932e-06,1.80667479839e-06,5.36817460217e-07,2.36715658932e-06
2011-12-29,1.72681033019e-06,2.02751680373e-06,1.55806752863e-06,4.09908431437e-07,2.04861762531e-06
2011-12-30,9.34357391342e-07,1.37996309936e-06,1.40832348442e-06,3.80556324467e-07,1.62951194388e-06
2011-12-31,1.22470314679e-06,1.56425376573e-06,2.03997554102e-06,5.39632451348e-07,2.03997554102e-06
2012-01-01,1.82300228033e-06,2.74671511118e-06,1.92186751041e-06,5.3300106467e-07,2.74671511118e-06
2012-01-01,1.82300228033e-06,2.74671511118e-06,1.92186751041e-06,5.3300106467e-07,2.74671511118e-06
2012-01-02,7.24465259909e-07,2.00229386107e-06,1.77566206843e-06,5.07867919112e-07,2.00229386107e-06
2012-01-03,1.16623897056e-06,1.51496190023e-06,1.33804635684e-06,3.95176020669e-07,1.62903634419e-06
2012-01-04,9.17443846969e-07,1.06466474054e-06,7.59728391916e-07,2.84149241112e-07,1.06466474054e-06
2012-01-05,3.11056242417e-07,4.04097962222e-07,4.23815579973e-07,4.1819643198e-08,4.94145437442e-07
2012-01-06,7.66952439044e-07,1.14771023508e-06,9.70823830001e-07,2.59970944824e-07,1.19572252988e-06
2012-01-07,7.66829369628e-07,1.01333774964e-06,1.06131105623e-06,5.14833720227e-07,1.16441081895e-06
2012-01-08,1.77563117724e-06,2.88919217536e-06,1.76594385311e-06,4.54948416308e-07,2.88919217536e-06
2012-01-09,2.27916541098e-06,2.89177630422e-06,2.21940456937e-06,6.38267991779e-07,2.89177630422e-06
2012-01-10,2.04054439213e-06,2.7179087849e-06,2.11094124468e-06,6.31179149299e-07,2.7179087849e-06
2012-01-11,1.42008477337e-06,1.9812388935e-06,1.49960802934e-06,3.50186522889e-07,1.9812388935e-06
2012-01-12,9.10677117992e-07,1.40606209634e-06,7.55619008186e-07,1.88916422597e-07,1.40606209634e-06
2012-01-13,1.05633998419e-06,1.41382910105e-06,9.76652010001e-07,3.39000042707e-07,1.83649565681e-06
2012-01-14,8.10880329273e-07,1.63593150063e-06,6.70299573352e-07,3.84394158397e-07,1.63593150063e-06
2012-01-15,1.35270904223e-07,3.16025296971e-07,2.30747829604e-07,7.14557301844e-08,4.54989540574e-07
2012-01-16,1.35868323563e-06,2.15238773039e-06,2.41941250339e-06,8.13744364135e-07,2.50731026675e-06
2012-01-17,8.65500644846e-07,2.85107630691e-06,2.05981716442e-06,7.55637079413e-07,2.85107630691e-06
2012-01-18,2.14431250345e-06,3.03688618028e-06,2.19991541867e-06,3.1900560522e-07,3.03688618028e-06
2012-01-19,6.99320747438e-07,1.28920950846e-06,4.99955609275e-07,2.26943842328e-07,1.37477477265e-06
2012-01-20,5.12818957937e-07,5.30107524662e-07,3.8020700259e-07,1.83413365722e-07,5.5003394734e-07
2012-01-21,1.51478298818e-07,3.23628712587e-07,2.95387169762e-07,5.86578027835e-08,3.25380508862e-07
2012-01-22,4.43716016166e-07,5.84353042373e-07,3.33093800078e-07,9.65892679622e-08,5.84353042373e-07
2012-01-23,5.90060795812e-07,8.74400599754e-07,1.05321908307e-06,2.66315989677e-07,1.19028958951e-06
2012-01-24,3.77170878398e-07,3.70601297585e-07,1.81999099386e-07,1.2951960191e-07,3.77170878398e-07
2012-01-25,1.06645027312e-06,1.10737495848e-06,7.02661878483e-07,1.86996948818e-07,1.54963358466e-06
2012-01-26,4.44068714567e-07,7.18510450694e-07,5.8720304014e-07,1.15397379032e-07,8.29431048545e-07
2012-01-27,4.19588374276e-07,6.24111216261e-07,5.44425729431e-07,1.58029155571e-07,7.46094701058e-07
2012-01-28,1.0467905619e-06,1.45018359232e-06,1.26743934024e-06,3.26806313939e-07,1.75653113346e-06
2012-01-29,7.9478035711e-07,1.39292424928e-06,1.71105946111e-06,4.18629079533e-07,1.71105946111e-06
2012-01-30,1.50036890441e-06,3.2202470189e-06,2.51766838561e-06,6.64390942839e-07,3.2202470189e-06
2012-01-31,1.90151947257e-06,3.26618287153e-06,2.53943563424e-06,8.48694033032e-07,3.26618287153e-06
2012-02-01,1.52308652728e-06,2.45818073277e-06,1.3778034487e-06,4.89561028262e-07,2.45818073277e-06
2012-02-02,6.76582808206e-07,1.70087575625e-06,1.5813609503e-06,5.54138598535e-07,2.08049914306e-06
2012-02-03,9.88020033055e-07,2.24978518411e-06,1.4471840504e-06,4.54245505375e-07,2.24978518411e-06
2012-02-04,1.37863566468e-06,1.36531459962e-06,1.0859120062e-06,6.32042154654e-07,1.48419880437e-06
2012-02-05,8.90195089656e-07,1.71241631543e-06,8.4407261942e-07,4.88639486481e-07,1.71241631543e-06
2012-02-06,1.33557052983e-06,1.37932498905e-06,4.58107102642e-07,7.88383189404e-07,1.96460437336e-06
2012-02-07,1.98065316124e-06,2.18520492999e-06,1.43519186489e-06,2.68700003034e-07,2.55183466749e-06
2012-02-08,6.18153646593e-07,1.22772683116e-06,7.75350483934e-07,1.64259062602e-07,1.22772683116e-06
2012-02-09,9.98692384507e-07,1.70588514538e-06,1.19542938937e-06,3.2023639204e-07,1.70588514538e-06
2012-02-10,3.37985464098e-07,4.81583273383e-07,2.56898744077e-07,8.82342670889e-08,4.81583273383e-07
2012-02-11,1.01970319796e-06,1.26734477203e-06,1.50128302344e-06,4.74775129512e-07,1.50128302344e-06
2012-02-12,1.05105238348e-06,1.41614875323e-06,1.44566239038e-06,4.31436980606e-07,1.5689297583e-06
2012-02-13,2.51230489594e-06,3.44306128906e-06,2.55855175482e-06,8.53053905027e-07,3.44306128906e-06
2012-02-14,2.46925306932e-06,2.71018430545e-06,2.00512525599e-06,,3.12290520626e-06
2012-02-15,,1.41458323582e-06,1.7423581083e-06,8.32335121282e-07,2.21534769559e-06
2012-02-16,6.14873912805e-07,9.42129385625e-07,7.57069893088e-07,4.15613930781e-07,1.101231514e-06
2012-02-17,1.51660876464e-06,2.71347846475e-06,2.88182015813e-06,9.82011802176e-07,3.31228633334e-06
2012-02-18,1.64261204056e-06,3.39443399333e-06,2.39707479821e-06,8.02053698944e-07,3.39443399333e-06
2012-02-19,2.08235931013e-06,3.22310211263e-06,2.45346987517e-06,8.97258993226e-07,3.22310211263e-06
2012-02-20,1.00911848402e-06,1.25844047723e-06,9.74126695932e-07,2.75641974327e-07,1.25844047723e-06
2012-02-21,1.27408744671e-06,1.84743658921e-06,1.03617265219e-06,4.04333711605e-07,1.84743658921e-06
2012-02-22,1.4838569463e-06,1.88799087208e-06,9.73230724145e-07,2.08203131515e-07,2.37420116549e-06
2012-02-23,8.31121076303e-07,1.64795736769e-06,2.3587406487e-06,1.06457652673e-06,2.3587406487e-06
2012-02-24,3.90707622178e-07,8.75651197723e-07,6.06972673601e-07,1.93263570689e-07,8.75651197723e-07
2012-02-25,2.60408949238e-07,4.83720535561e-07,2.34774576481e-07,5.54403775157e-08,4.83720535561e-07
2012-02-26,6.35868579922e-07,7.10882083484e-07,8.66851401583e-07,1.94545043369e-07,9.83684424132e-07
2012-02-27,4.39999593884e-08,3.98318781791e-08,1.48533547637e-07,2.12644829398e-08,2.49685392247e-07
2012-02-28,1.94624305365e-06,1.99148833879e-06,7.21344995411e-07,1.74826094825e-07,1.99148833879e-06
2012-02-29,3.99014481692e-07,3.62578026769e-07,6.0360350406e-08,5.08638130052e-08,4.15204804192e-07
2012-03-01,4.9987808341e-07,6.22190364437e-07,5.72249789815e-07,2.33497794393e-07,6.68232879141e-07
2012-03-02,1.58827453669e-06,1.99463405591e-06,1.28752425627e-06,7.8412304239e-07,2.32073290217e-06
2012-03-03,8.72750118497e-07,1.52504131803e-06,1.42482230018e-06,3.61888336441e-07,1.52504131803e-06
2012-03-04,9.5263786159e-07,7.4265633432e-07,8.47970502219e-07,4.09511459061e-07,1.04934582253e-06
2012-03-05,1.55329471842e-06,7.49687333743e-07,9.00191923208e-07,3.96842456203e-07,1.9210210534e-06
2012-03-06,1.24137747763e-06,3.76948548532e-07,3.27242904804e-07,2.51867915525e-07,1.24137747763e-06
2012-03-07,5.20313092829e-07,4.56883470864e-07,3.71725770399e-07,1.19936316135e-07,5.20313092829e-07
2012-03-08,2.22082215119e-07,3.64436250621e-07,1.2320297823e-07,1.44467745323e-07,3.64436250621e-07
2012-03-09,4.9835292557e-07,6.92495023388e-07,5.7781918478e-07,1.0048738139e-07,6.92495023388e-07
2012-03-10,1.11780833561e-06,8.26454349548e-07,4.09803805207e-07,3.79105375515e-07,1.11780833561e-06
2012-03-11,1.28571865846e-07,5.34879655532e-07,3.12029879159e-07,1.25656082627e-07,5.34879655532e-07
2012-03-12,5.70982877576e-07,6.44753334176e-07,8.62176727981e-07,3.86841277328e-07,9.09070862507e-07
2012-03-13,5.7516253826e-07,8.27133910811e-07,8.6236406541e-07,3.11389633629e-07,8.65548492864e-07
2012-03-14,6.98033830581e-07,1.30743452045e-06,1.37593487218e-06,3.8910023577e-07,1.37593487218e-06
2012-03-15,7.01145019043e-07,6.90218945519e-07,1.01631042451e-06,3.70420810047e-07,1.01631042451e-06
2012-03-16,1.09275212051e-06,1.07421377271e-06,1.47479114358e-06,3.3698954111e-07,1.76890471168e-06
2012-03-17,7.30131583556e-07,1.54742387703e-06,2.77959095538e-06,8.54758542248e-07,2.77959095538e-06
2012-03-18,1.52239832415e-06,2.37451906777e-06,2.44289051622e-06,8.25407474567e-07,2.60080009249e-06
2012-03-19,1.15307322443e-06,2.52790403773e-06,2.53806420098e-06,1.14414667036e-06,3.37544014103e-06
2012-03-20,1.21677972623e-06,1.4972706371e-06,5.93447153862e-07,2.72094432915e-07,1.4972706371e-06
2012-03-21,6.04424310085e-07,1.53891421926e-06,1.94480514687e-06,5.64793142278e-07,1.94480514687e-06
2012-03-22,1.05430378557e-06,1.15597921817e-06,1.14525828771e-06,5.40789240266e-07,1.2215476293e-06
2012-03-23,6.6485427653e-07,1.3897280042e-06,4.00208396721e-07,1.94306078125e-07,1.3897280042e-06
2012-03-24,2.0830082918e-06,2.88320714942e-06,2.19691074759e-06,8.31991717095e-07,2.88320714942e-06
2012-03-25,2.04474002357e-06,2.73342665367e-06,2.06299323893e-06,8.13706124124e-07,2.73342665367e-06
2012-03-26,1.7254641569e-06,2.2867290153e-06,1.84508059577e-06,6.99037137552e-07,2.2867290153e-06
2012-03-27,2.03391265377e-06,2.7476851825e-06,2.08265404064e-06,6.59099780947e-07,2.7476851825e-06
2012-03-28,1.665486273e-06,2.47626059316e-06,1.86003388308e-06,6.21145635094e-07,2.47626059316e-06
2012-03-29,2.0896116423e-06,3.05855008322e-06,2.74533909962e-06,1.05849230505e-06,3.30724252134e-06
2012-03-30,8.00081016511e-07,1.61213414806e-06,1.73172889357e-06,8.14177984367e-07,1.73172889357e-06
2012-03-31,3.01718018566e-06,4.34495496544e-06,2.82006874844e-06,1.32218285738e-06,4.34495496544e-06
2012-04-01,2.31067320467e-06,2.49977284719e-06,1.79453285738e-06,9.15450221521e-07,2.59110108099e-06
2012-04-02,1.14703251239e-06,2.38992816792e-06,1.26554514405e-06,7.54684555403e-07,2.84307636047e-06
2012-04-03,2.00135760435e-06,1.84741893384e-06,1.24100339575e-06,5.14710139074e-07,2.1740555017e-06
2012-04-04,2.39210635278e-06,2.25200027235e-06,1.17593107119e-06,2.40076057203e-07,2.39210635278e-06
2012-04-05,4.00692437488e-08,4.49022155574e-07,2.86418448958e-07,3.13674737563e-07,4.49022155574e-07
2012-04-06,5.70355090907e-07,6.50149491817e-07,4.74501421061e-07,1.02901126949e-07,6.50149491817e-07
2012-04-07,1.3490930515e-06,1.38296338337e-06,9.0097330682e-07,3.97035847164e-07,1.38296338337e-06
2012-04-08,9.53484824615e-07,5.4226648494e-07,4.68161884375e-07,8.26052731348e-08,9.53484824615e-07
2012-04-09,2.16844930473e-06,2.8034168014e-06,1.96487440038e-06,1.18557167797e-06,2.8034168014e-06
2012-04-10,2.86844663193e-06,2.73097687094e-06,2.88837544606e-06,1.18230356855e-06,3.81885763806e-06
2012-04-11,2.70825114491e-06,3.4737939609e-06,2.64317415278e-06,5.91062257331e-07,4.23235944695e-06
2012-04-12,2.24787156198e-06,3.22781717625e-06,2.36765298275e-06,1.08397100007e-06,3.22781717625e-06
2012-04-13,2.0230226478e-06,3.02974823831e-06,4.30277653893e-07,2.42449794724e-08,3.02974823831e-06
2012-04-14,1.76391262419e-06,2.65050321587e-06,1.55656232157e-06,9.23687374633e-07,2.65050321587e-06
2012-04-15,1.70846761435e-06,3.3740269666e-06,3.13975033373e-06,9.49637705976e-07,3.3740269666e-06
2012-04-16,1.36691135239e-06,1.92338856946e-06,1.04339110433e-06,1.03237853823e-07,1.92338856946e-06
2012-04-17,5.75800987687e-07,4.26159086942e-07,5.62274424081e-07,2.10030045141e-07,9.32438167578e-07
2012-04-18,2.96255723096e-07,1.08242492383e-06,2.40050678601e-07,2.07448115391e-07,1.08242492383e-06
2012-04-19,1.43461347596e-07,1.66792921608e-07,8.4182009436e-07,5.44775119887e-07,8.4182009436e-07
2012-04-20,8.17787596456e-08,3.22362913067e-07,6.34308148248e-07,1.79357337133e-07,7.75328457419e-07
2012-04-21,3.54496074557e-06,4.77119648282e-06,3.12203229173e-06,1.29035181021e-06,4.77119648282e-06
2012-04-22,3.68934865231e-06,4.51233362059e-06,2.87400713733e-06,1.23990105058e-06,4.51233362059e-06
2012-04-23,6.70797380223e-07,1.46362171343e-06,1.78958968666e-06,1.0626659571e-06,1.78958968666e-06
2012-04-24,2.6996731073e-06,3.4210213522e-06,2.5215128463e-06,5.28978376839e-07,3.4210213522e-06
2012-04-25,1.28786562631e-06,2.40656241735e-06,2.28121145883e-06,1.27300458704e-07,3.50385715929e-06
2012-04-26,2.66490844626e-06,4.3004375162e-06,3.3533100647e-06,7.70403354048e-07,4.3004375162e-06
2012-04-27,6.75362510224e-07,7.45433379354e-07,1.41149051639e-07,8.50638275669e-07,1.01799791968e-06
2012-04-28,1.94916515849e-06,2.42951303576e-06,1.74621335341e-06,6.33295853943e-07,2.42951303576e-06
2012-04-29,3.73353194775e-06,2.08543502432e-06,2.87540341993e-06,1.28502157327e-06,3.82039844978e-06
2012-04-30,2.76703258417e-06,3.84341242579e-06,3.34849595667e-06,1.19945554843e-06,4.42090680777e-06
2012-05-01,2.94953868327e-06,3.09504593534e-06,3.22949962675e-06,1.33228433115e-06,4.27417313971e-06
2012-05-02,2.99337381956e-06,3.01525595594e-06,3.03195371756e-06,9.12500307614e-07,3.92629550102e-06
2012-05-03,2.58468575729e-06,3.92706116652e-06,3.16013719075e-06,2.25476511915e-07,3.92706116652e-06
2012-05-04,2.93361590713e-06,2.84652431061e-06,1.41838276545e-06,5.72755889445e-07,3.04555060084e-06
2012-05-05,2.05134534995e-06,4.58290436837e-06,2.1241393853e-06,5.3178918556e-07,4.58290436837e-06
2012-05-06,1.33263114282e-06,2.94457215018e-06,1.48307121123e-06,6.15468884302e-08,2.94457215018e-06
2012-05-07,2.38593786869e-06,2.81479226601e-06,3.15972255048e-06,1.28650605176e-06,3.66314369548e-06
2012-05-08,3.77425130231e-06,3.69380418291e-06,3.35219882155e-06,1.68189308387e-06,4.19850392001e-06
2012-05-09,4.03462461168e-06,4.50258367181e-06,3.81919347567e-06,1.58990526735e-06,4.50258367181e-06
2012-05-10,4.06660938014e-06,3.53645041477e-06,3.64066998804e-06,1.04307535247e-06,4.06660938014e-06
2012-05-11,1.80904880383e-06,1.25239474e-06,1.10990990799e-06,1.80218897235e-07,2.03579123365e-06
2012-05-12,1.63617066752e-06,2.94244666181e-06,3.37378244001e-06,1.48752272563e-06,3.47461773759e-06
2012-05-13,9.97432399773e-07,1.32429270827e-06,5.00896256047e-07,1.1086895151e-06,2.57410340068e-06
2012-05-14,3.2146874058e-06,4.55372698144e-06,3.12573257435e-06,1.50821309631e-06,4.55372698144e-06
2012-05-15,2.67896828875e-06,3.87372928306e-06,3.03789844994e-06,1.0567828478e-06,4.4397670327e-06
2012-05-16,2.56890374327e-06,3.73998757457e-06,1.46759866905e-06,2.83044779446e-07,3.73998757457e-06
2012-05-17,2.07955909841e-06,2.87146561251e-06,2.58761335169e-06,1.04678740868e-06,2.94207981525e-06
2012-05-18,3.48243763801e-07,2.24592893035e-07,4.32361024219e-07,3.51418430378e-07,5.62991346591e-07
2012-05-19,2.66756780528e-06,2.88180385785e-06,3.13818960948e-07,3.23958399708e-08,2.9595879268e-06
2012-05-20,2.85429595915e-06,4.37520631684e-06,3.00718162008e-06,8.61280276571e-07,4.37520631684e-06
2012-05-21,2.73614175089e-06,1.10115096454e-06,1.44140791522e-06,9.14538077619e-07,2.73614175089e-06
2012-05-22,3.26619597569e-06,2.04149761428e-06,2.94249805359e-06,1.48344921137e-06,3.26619597569e-06
2012-05-23,3.89951654413e-06,4.28853492015e-06,1.94592928236e-06,1.20455737594e-06,4.5355244033e-06
2012-05-24,3.60654790476e-06,4.12237828645e-06,2.98139924089e-06,1.47889637564e-06,4.12237828645e-06
2012-05-25,2.81719482156e-06,2.68122327836e-06,9.65407619749e-07,1.20246502696e-06,2.81719482156e-06
2012-05-26,1.33646539327e-06,1.23861498678e-06,1.01184268835e-06,1.1446084192e-06,2.90406700074e-06
2012-05-27,2.64322758344e-06,2.54170102893e-06,3.14715012133e-07,4.02650003941e-08,3.22289143507e-06
2012-05-28,8.41962372251e-07,1.49686075217e-06,1.36653916024e-06,5.45348189375e-07,1.49686075217e-06
2012-05-29,1.80888956503e-06,2.54933896493e-06,1.55290625646e-06,9.60269445433e-07,3.40564185793e-06
2012-05-30,3.81593220582e-06,1.82020225665e-06,2.72346972938e-06,9.79500930579e-07,3.81593220582e-06
2012-05-31,1.67129020204e-06,3.20668669514e-06,1.73793306299e-06,8.24510667746e-07,3.20668669514e-06
2012-06-01,2.20728178121e-06,3.51387092068e-06,1.84642916287e-06,8.59541822392e-07,3.51387092068e-06
2012-06-02,1.83560557934e-06,2.17672362695e-06,1.43239831856e-06,9.14916545108e-07,2.48446773843e-06
2012-06-03,1.49069527009e-06,2.53491065951e-06,8.10415382192e-07,7.08605291271e-07,2.53491065951e-06
2012-06-04,2.78922259935e-06,1.50662768206e-06,4.12260161771e-06,8.15428075401e-07,4.12260161771e-06
2012-06-05,3.78545338647e-06,3.84736132331e-06,2.1785241463e-06,1.11381006132e-06,4.11470283244e-06
2012-06-06,2.04520204995e-06,3.6543186002e-06,3.4019268297e-06,1.68942487027e-06,3.92354321735e-06
2012-06-07,2.36565766551e-06,2.98188608459e-06,2.90329379679e-06,1.79740565057e-06,3.62125464962e-06
2012-06-08,2.13353951515e-06,1.65628041788e-06,9.01314976142e-07,1.17550491544e-06,3.57594275051e-06
2012-06-09,3.3324738227e-06,4.58779734222e-06,3.26482934064e-06,1.40632198003e-06,4.67031527999e-06
2012-06-10,3.3793190367e-06,3.99980904497e-06,1.60100161268e-06,6.77048569939e-07,4.15881209423e-06
2012-06-11,2.28399714933e-06,1.94836176893e-06,1.30677152065e-06,7.79478237662e-07,2.28399714933e-06
2012-06-12,1.39587515252e-06,3.26893184191e-06,2.45779400506e-06,1.24090795361e-06,3.4616340431e-06
2012-06-13,2.0691381616e-06,2.37848396785e-06,2.22028825759e-06,5.64171628079e-07,2.37848396785e-06
2012-06-14,1.20101266633e-06,2.91202032417e-06,2.21252032155e-06,1.20209632449e-06,2.94452808084e-06
2012-06-15,2.38279698786e-06,3.50530434457e-06,2.07051759855e-06,3.88497957529e-07,3.50530434457e-06
2012-06-16,2.63508413681e-06,1.98385952918e-06,1.75054437338e-06,1.51522654881e-06,2.63508413681e-06
2012-06-17,2.09347691176e-06,2.94190874784e-06,4.19731493159e-06,1.08847756976e-06,4.19731493159e-06
2012-06-18,2.87951481428e-06,4.43793668876e-06,2.39342240564e-06,1.78779275539e-06,4.43793668876e-06
