time,10H,12H,14H,16H,max
2011-10-10,-1.84037754745e-06,-7.97515478477e-07,-1.82389560271e-06,-1.85496382917e-06,7.96772595491e-06
2011-10-11,-1.84806542497e-06,-1.85112500873e-06,-1.84780185603e-06,-1.84327464409e-06,-1.84327464409e-06
2011-10-12,-1.8491409459e-06,-1.85430399461e-06,-1.85838374999e-06,,-1.8491409459e-06
2011-10-13,-1.84011194093e-06,-1.84688847348e-06,-1.83228319255e-06,-1.85645501517e-06,-1.83228319255e-06
2011-10-14,-1.89790755299e-06,-1.85286501768e-06,,,-1.84719697022e-06
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,,,,,
2011-10-18,,,,,
2011-10-19,,,,,
2011-10-20,,,,,
2011-10-21,,,,,
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,,,4.52616292898e-06,1.8504291692e-06,4.52616292898e-06
2011-10-25,1.67785186977e-05,1.57807159557e-05,3.83965928063e-06,4.02178626471e-07,1.96021685216e-05
2011-10-26,8.26443220872e-06,1.31882723152e-05,1.09287108148e-05,4.87639736138e-06,1.31882723152e-05
2011-10-27,2.44228527074e-05,2.34694287505e-05,1.89800855835e-05,3.15104497118e-06,2.44228527074e-05
2011-10-28,1.62700652612e-05,2.95641657225e-05,2.28984989732e-05,6.01811173261e-06,2.95641657225e-05
2011-10-29,2.04961988878e-05,2.39729386734e-05,1.77152957801e-05,1.53635085731e-06,2.39729386734e-05
2011-10-30,2.09359297007e-05,1.55576529475e-05,1.10343349245e-05,4.35978841112e-06,2.09359297007e-05
2011-10-31,1.46756206465e-05,2.6034571339e-05,1.40606889859e-05,3.66014502191e-06,2.6034571339e-05
2011-11-01,2.11271517086e-05,2.69242749494e-05,1.93018837584e-05,3.97785104169e-06,2.69242749494e-05
2011-11-02,2.58239706283e-05,2.93605030814e-05,2.1340295185e-05,5.77281865724e-06,2.93605030814e-05
2011-11-03,1.83136172933e-05,2.76245214993e-05,1.91892903571e-05,3.99512451424e-06,2.76245214993e-05
2011-11-04,2.13193834342e-05,2.14150010331e-05,9.01975055941e-06,2.12250416914e-06,2.14150010331e-05
2011-11-05,2.54500972038e-05,2.7576306189e-05,1.87890182455e-05,4.60788094299e-06,2.86030521892e-05
2011-11-06,2.68486401781e-05,2.99219371837e-05,1.27434149206e-05,1.06181994597e-06,2.99219371837e-05
2011-11-07,2.39212108965e-05,2.81672491532e-05,1.28339184781e-05,1.61027107568e-06,2.89320945082e-05
2011-11-08,5.71629375292e-06,4.59622768046e-06,2.83889288784e-06,-3.49943732899e-07,5.71629375292e-06
