time,10H,12H,14H,16H,max
2012-02-21,5.55057206768e-06,8.10451848375e-06,4.51290340859e-06,1.68654877303e-06,8.10451848375e-06
2012-02-22,6.47410263728e-06,8.35186037583e-06,4.28960515004e-06,8.80206928999e-07,1.04200360461e-05
2012-02-23,3.6113048305e-06,7.20047802035e-06,1.01047703968e-05,4.39613113411e-06,1.01047703968e-05
2012-02-24,1.66687935119e-06,3.79930117641e-06,2.6320408208e-06,7.98270702117e-07,3.79930117641e-06
2012-02-25,1.08353719464e-06,2.11892782551e-06,9.7776962145e-07,1.36725571011e-07,2.11892782551e-06
2012-02-26,2.74459697369e-06,3.11944266683e-06,3.77872759841e-06,7.19349021673e-07,4.29621686376e-06
2012-02-27,1.09488751993e-07,7.96803184259e-08,4.95837088855e-07,4.4756863129e-08,9.6355547022e-07
2012-02-28,8.37144579569e-06,8.65701017016e-06,3.10341677631e-06,6.75217824621e-07,8.65701017016e-06
2012-02-29,1.71268690122e-06,1.57698482301e-06,1.47639820738e-07,1.08788483192e-07,1.81217009936e-06
2012-03-01,2.18088074607e-06,2.74136936758e-06,2.51280425043e-06,9.85407911068e-07,2.93758059009e-06
2012-03-02,6.91054355668e-06,8.70025271001e-06,5.60871385238e-06,3.26254876271e-06,1.0141085954e-05
2012-03-03,3.83011057938e-06,6.74769315255e-06,6.25942305471e-06,1.54957348502e-06,6.74769315255e-06
2012-03-04,4.18726550747e-06,3.28828078928e-06,3.72257492965e-06,1.72757735794e-06,4.63189287929e-06
2012-03-05,6.76846212188e-06,3.25952169129e-06,3.88331735443e-06,1.65348949221e-06,8.37983689433e-06
2012-03-06,5.37460318255e-06,1.63942479606e-06,1.42343652718e-06,1.05899258003e-06,5.37460318255e-06
2012-03-07,2.25663900686e-06,1.98954577932e-06,1.61738821834e-06,5.00555309202e-07,2.25663900686e-06
2012-03-08,9.60991709242e-07,1.60411756974e-06,4.80713479151e-07,5.54001733772e-07,1.60411756974e-06
2012-03-09,2.16181467317e-06,3.03407238703e-06,2.52712708606e-06,3.07581640485e-07,3.03407238703e-06
2012-03-10,4.8279888399e-06,3.61206488157e-06,1.78815873472e-06,1.60812745458e-06,4.8279888399e-06
2012-03-11,4.05013229654e-07,2.31651134449e-06,1.31658285621e-06,3.97212190688e-07,2.31651134449e-06
2012-03-12,2.48310812501e-06,2.82483890231e-06,3.77713733866e-06,1.64996098934e-06,3.97974414183e-06
2012-03-13,2.51522679426e-06,3.64641739681e-06,3.77926366286e-06,1.32161565275e-06,3.81125806458e-06
2012-03-14,3.04624170878e-06,5.76510430497e-06,6.01333585958e-06,1.65036067144e-06,6.01333585958e-06
2012-03-15,3.0518304023e-06,3.02524390058e-06,4.42281228981e-06,1.56089275857e-06,4.42281228981e-06
2012-03-16,4.77509158851e-06,4.71539923751e-06,6.38296723113e-06,1.41434739286e-06,7.72184360471e-06
2012-03-17,3.19120763293e-06,6.81869971251e-06,1.20190172373e-05,3.58783555188e-06,1.20190172373e-05
2012-03-18,6.61242863326e-06,1.03669780671e-05,1.04535374753e-05,3.40229475281e-06,1.13189071106e-05
2012-03-19,5.08990179494e-06,1.11652402791e-05,1.10630322736e-05,4.76470344279e-06,1.48031618211e-05
2012-03-20,5.27925692834e-06,6.50905478628e-06,2.56411920283e-06,1.12991112977e-06,6.50905478628e-06
2012-03-21,2.57167502992e-06,6.65446426507e-06,8.28310582319e-06,2.31602224458e-06,8.28310582319e-06
2012-03-22,4.53522597971e-06,5.02117571485e-06,4.8959331446e-06,2.2277858524e-06,5.27808034766e-06
2012-03-23,2.82886282168e-06,6.01907094909e-06,1.72360819519e-06,7.96578722978e-07,6.01907094909e-06
2012-03-24,8.85514886529e-06,1.24046744711e-05,9.32942413058e-06,3.4052063829e-06,1.24046744711e-05
2012-03-25,8.67702434899e-06,1.17367268603e-05,8.75826513722e-06,3.3247410579e-06,1.17367268603e-05
2012-03-26,7.30735903036e-06,9.76850190146e-06,7.78853392707e-06,2.83131989854e-06,9.76850190146e-06
2012-03-27,8.6366924037e-06,1.1794794582e-05,8.80960185222e-06,2.67597124023e-06,1.1794794582e-05
2012-03-28,7.07081342866e-06,1.05528137959e-05,7.81176906212e-06,2.50668735761e-06,1.05528137959e-05
2012-03-29,8.9869121167e-06,1.32362848428e-05,1.17840221192e-05,4.34520655265e-06,1.42851516855e-05
2012-03-30,3.44112901287e-06,6.97154251709e-06,7.39878549885e-06,3.35914648147e-06,7.39878549885e-06
2012-03-31,1.30746108998e-05,1.88328884474e-05,1.21556397791e-05,5.44901421476e-06,1.88328884474e-05
2012-04-01,9.9371573089e-06,1.07825628883e-05,7.64556690343e-06,3.77299797142e-06,1.12014431506e-05
2012-04-02,4.94899075392e-06,1.03353468906e-05,5.40761377835e-06,3.07289388857e-06,1.22735070026e-05
2012-04-03,8.47523589266e-06,7.85534177956e-06,5.23132228933e-06,2.07615445536e-06,9.2538549669e-06
2012-04-04,1.0279400692e-05,9.77713529335e-06,5.07376932821e-06,9.95480537111e-07,1.0279400692e-05
2012-04-05,1.64640962058e-07,1.91656114868e-06,1.19871785948e-06,1.29436985305e-06,1.91656114868e-06
2012-04-06,2.47790520105e-06,2.83774099931e-06,2.06058424945e-06,4.36154258686e-07,2.83774099931e-06
2012-04-07,5.85552487842e-06,6.04320915933e-06,3.90819322992e-06,1.65958494059e-06,6.04320915933e-06
2012-04-08,4.16150674041e-06,2.3705040909e-06,2.04540464664e-06,3.47545391535e-07,4.16150674041e-06
2012-04-09,9.48362474782e-06,1.23269275992e-05,8.54639731063e-06,4.89918642584e-06,1.23269275992e-05
2012-04-10,1.25054547313e-05,1.19671871699e-05,1.24214839003e-05,4.8981917659e-06,1.66809874919e-05
2012-04-11,1.17985459821e-05,1.51397100054e-05,1.14793347885e-05,2.48416918208e-06,1.8438868321e-05
2012-04-12,9.75554613794e-06,1.41096676293e-05,1.02916087331e-05,4.44832224944e-06,1.41096676293e-05
2012-04-13,8.80623159615e-06,1.31862029966e-05,1.84303280626e-06,9.32923761448e-08,1.31862029966e-05
2012-04-14,7.62471696496e-06,1.15348515743e-05,6.66917861011e-06,3.85453724729e-06,1.15348515743e-05
2012-04-15,7.24231477508e-06,1.44910595254e-05,1.33713620996e-05,3.92234720726e-06,1.44910595254e-05
2012-04-16,5.84761100336e-06,8.30272474692e-06,4.47972084e-06,4.1692390514e-07,8.30272474692e-06
2012-04-17,2.50926157169e-06,1.85659897196e-06,2.45232977106e-06,8.89615636868e-07,4.09009606006e-06
2012-04-18,1.2663235786e-06,4.74816731013e-06,1.03798679685e-06,8.72189310846e-07,4.74816731013e-06
2012-04-19,5.98326307572e-07,6.94055308855e-07,3.63587976338e-06,2.28777027435e-06,3.63587976338e-06
2012-04-20,3.33354229759e-07,1.38324498467e-06,2.75585026379e-06,7.46355478255e-07,3.363810321e-06
2012-04-21,1.53157926492e-05,2.06701004213e-05,1.34048077574e-05,5.31662731919e-06,2.06701004213e-05
2012-04-22,1.58943290579e-05,1.94503760988e-05,1.22217541218e-05,5.0824000566e-06,1.94503760988e-05
2012-04-23,2.9355167362e-06,6.43854001022e-06,7.77238211581e-06,4.43731030194e-06,7.77238211581e-06
2012-04-24,1.17468829389e-05,1.50649056841e-05,1.0979591269e-05,2.24686595799e-06,1.50649056841e-05
2012-04-25,5.61039321284e-06,1.05194192715e-05,9.86476691745e-06,5.13005728319e-07,1.52274256718e-05
2012-04-26,1.15231668136e-05,1.86266550407e-05,1.43716284864e-05,3.17888006965e-06,1.86266550407e-05
2012-04-27,2.92030011991e-06,3.2523985678e-06,5.99037508735e-07,3.56203581686e-06,4.43767582152e-06
2012-04-28,8.44578369841e-06,1.06290214078e-05,7.59698533887e-06,2.63880702616e-06,1.06290214078e-05
2012-04-29,1.61612371629e-05,9.05150665433e-06,1.24076470228e-05,5.33980308138e-06,1.65097106845e-05
2012-04-30,1.20013068221e-05,1.68385557069e-05,1.44644695502e-05,5.02102859632e-06,1.9223423042e-05
2012-05-01,1.28221374924e-05,1.3508058167e-05,1.39142925583e-05,5.55480163024e-06,1.85493938335e-05
2012-05-02,1.29377617403e-05,1.30953575485e-05,1.29817958498e-05,3.85933275917e-06,1.70237592111e-05
2012-05-03,1.1211252081e-05,1.70620347955e-05,1.36453469908e-05,9.48737811092e-07,1.70620347955e-05
2012-05-04,1.26647597378e-05,1.22967054596e-05,6.02168369081e-06,2.21472230972e-06,1.30421239916e-05
2012-05-05,8.9465867293e-06,1.98815166573e-05,9.13625455548e-06,2.21404315139e-06,1.98815166573e-05
2012-05-06,5.76749302904e-06,1.2807807115e-05,6.37277540046e-06,2.37481413502e-07,1.2807807115e-05
2012-05-07,1.04353671997e-05,1.23052235926e-05,1.35858820379e-05,5.34818822303e-06,1.58941896176e-05
2012-05-08,1.64023898149e-05,1.62128669627e-05,1.45273361737e-05,6.90249489921e-06,1.83403092824e-05
2012-05-09,1.74340489074e-05,1.96032406121e-05,1.63827611599e-05,6.53887483585e-06,1.96032406121e-05
2012-05-10,1.75373734973e-05,1.5389940103e-05,1.55560321787e-05,4.33770429019e-06,1.75373734973e-05
2012-05-11,7.88694669884e-06,5.48260484888e-06,4.80312890852e-06,7.31555650882e-07,8.86204187697e-06
2012-05-12,7.17820751631e-06,1.29855661858e-05,1.45956335526e-05,6.20958608377e-06,1.52910228989e-05
2012-05-13,4.3261125692e-06,5.77269879855e-06,2.16681660992e-06,4.64374232295e-06,1.12521959366e-05
2012-05-14,1.39592355499e-05,1.99553101673e-05,1.35106445267e-05,6.2710501257e-06,1.99553101673e-05
2012-05-15,1.17054636849e-05,1.68804508058e-05,1.30380580427e-05,4.35463012596e-06,1.92926911652e-05
2012-05-16,1.12128917432e-05,1.63095278544e-05,6.37844835643e-06,1.16007927543e-06,1.63095278544e-05
2012-05-17,9.12978135202e-06,1.26149140784e-05,1.11898460922e-05,4.40189385426e-06,1.29748241939e-05
2012-05-18,1.53483581582e-06,9.36531786524e-07,1.86342693009e-06,1.47909817097e-06,2.42570109308e-06
2012-05-19,1.15919881744e-05,1.26558092968e-05,1.33488261417e-06,1.27812959181e-07,1.29520575589e-05
2012-05-20,1.24074079036e-05,1.89230595021e-05,1.29195779437e-05,3.54483201266e-06,1.89230595021e-05
2012-05-21,1.18330361777e-05,4.76981138574e-06,6.19011609847e-06,3.81928210159e-06,1.18330361777e-05
2012-05-22,1.41643248825e-05,8.94828113385e-06,1.26728880741e-05,6.12246335315e-06,1.41643248825e-05
2012-05-23,1.68253104117e-05,1.86060591056e-05,8.41324523471e-06,4.99554808578e-06,1.96169542191e-05
2012-05-24,1.55665894696e-05,1.7895553983e-05,1.28121066082e-05,6.13192276119e-06,1.7895553983e-05
2012-05-25,1.22006345782e-05,1.16551315401e-05,4.16977962411e-06,4.98484692178e-06,1.22006345782e-05
2012-05-26,5.8600998708e-06,5.448981954e-06,4.40396588761e-06,4.79717965624e-06,1.27267809256e-05
2012-05-27,1.15275348235e-05,1.11330769199e-05,1.32603770656e-06,1.56842815461e-07,1.4056929334e-05
2012-05-28,3.69230340774e-06,6.59424486961e-06,5.9018691587e-06,2.2627084519e-06,6.59424486961e-06
2012-05-29,7.94026479002e-06,1.1206379121e-05,6.77768132739e-06,4.04808996658e-06,1.49606093149e-05
2012-05-30,1.65298341395e-05,8.01795679371e-06,1.18085972359e-05,4.10734771094e-06,1.65298341395e-05
2012-05-31,7.33141163665e-06,1.41306933766e-05,7.6041263394e-06,3.48561246219e-06,1.41306933766e-05
2012-06-01,9.64655516027e-06,1.52780407469e-05,7.96242797895e-06,3.61550296152e-06,1.52780407469e-05
2012-06-02,7.9705961197e-06,9.50012410537e-06,6.17389355344e-06,3.81371423502e-06,1.08464132473e-05
2012-06-03,6.50396997016e-06,1.11201826829e-05,3.5056360344e-06,2.98439951478e-06,1.11201826829e-05
2012-06-04,1.2221347695e-05,6.64767093088e-06,1.78044231872e-05,3.43237619246e-06,1.78044231872e-05
2012-06-05,1.63744241441e-05,1.67064338094e-05,9.40623337582e-06,4.68757033052e-06,1.78365275287e-05
2012-06-06,8.96919119629e-06,1.60940909108e-05,1.47236043087e-05,7.01127295696e-06,1.71372216274e-05
2012-06-07,1.03091634835e-05,1.29882348367e-05,1.26241416559e-05,7.44328663557e-06,1.57229742295e-05
2012-06-08,9.36151858718e-06,7.26948915881e-06,3.92688006167e-06,4.99797943472e-06,1.56822032945e-05
2012-06-09,1.43851974615e-05,1.99165191368e-05,1.41999267628e-05,5.82973665615e-06,2.02732737644e-05
2012-06-10,1.47329494477e-05,1.74195532356e-05,7.00886411263e-06,2.94815331201e-06,1.80358233393e-05
2012-06-11,9.95511434113e-06,8.54526624575e-06,5.73601841166e-06,3.30070448553e-06,9.95511434113e-06
2012-06-12,6.14053808272e-06,1.43652435568e-05,1.06407052252e-05,5.24069916551e-06,1.5054688195e-05
2012-06-13,8.97342279862e-06,1.03496170079e-05,9.55996341618e-06,2.37982255149e-06,1.03496170079e-05
2012-06-14,5.21585194689e-06,1.26089416072e-05,9.40616908756e-06,4.94335891032e-06,1.26108498895e-05
2012-06-15,1.02877496222e-05,1.50897801761e-05,8.80216862529e-06,1.63889051425e-06,1.50897801761e-05
2012-06-16,1.14844194963e-05,8.74542714962e-06,7.64716571664e-06,6.36909511622e-06,1.14844194963e-05
2012-06-17,9.18166089812e-06,1.28657426147e-05,1.81006263487e-05,4.59178889837e-06,1.81006263487e-05
