time,10H,12H,14H,16H,max
2011-10-10,-0.00179083588406,-0.0012619054939,-0.00179048405483,-0.00179045669241,0.00360827058651
2011-10-11,-0.00179064980938,-0.0017906418564,-0.00179061908772,-0.00179074139783,-0.0017905179587
2011-10-12,-0.00179078048185,-0.00179154340979,-0.00178971776682,,-0.00178971776682
2011-10-13,-0.00179121644316,-0.00179113640046,-0.00179084723761,-0.00179061089358,-0.00179061089358
2011-10-14,-0.001791899494,-0.00179101899019,,,-0.00179097444856
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,,,,,
2011-10-18,,,,,
2011-10-19,,,,,
2011-10-20,,,,,
2011-10-21,,,,,
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,,,0.00308859932993,0.00185479656697,0.00308859932993
2011-10-25,0.00997330078821,0.00886370578708,0.0014247239722,-0.000417456512531,0.0117468726824
2011-10-26,0.00393393593898,0.00689954944662,0.00540842419215,0.00431633054458,0.00689954944662
2011-10-27,0.0159692982891,0.0145645535153,0.0127755957787,0.00317452550955,0.0159692982891
2011-10-28,0.00902779898059,0.01774166815,0.01565853789,0.00632316205097,0.01774166815
2011-10-29,0.0124548693647,0.0143294541247,0.0110872196823,0.000258248650246,0.0143294541247
2011-10-30,0.0120079317563,0.00824451625805,0.0060121467373,0.00296073695781,0.0120079317563
2011-10-31,0.00854742251897,0.0167902651854,0.00911576898976,0.00236384046924,0.0167902651854
2011-11-01,0.0139793267397,0.0164161271935,0.0133203093357,0.00339766327908,0.0164161271935
2011-11-02,0.0162899291513,0.017363810269,0.0143784083674,0.00633919320578,0.017363810269
2011-11-03,0.0108903351847,0.0164432357849,0.0134575012209,0.00312751855823,0.0164432357849
2011-11-04,0.0137796909313,0.0132176474634,0.00469074860647,0.000578995702283,0.0137796909313
2011-11-05,0.0162912823449,0.016568253794,0.012250335247,0.00357313125748,0.0174495605801
2011-11-06,0.0165908195857,0.0173781199051,0.00701442966674,0.000127173857351,0.0173781199051
2011-11-07,0.0137738537005,0.0162602145799,0.0071532176333,0.000260837482774,0.0168424172519
2011-11-08,0.00192978113703,0.00124231854231,0.000496029421024,-0.00134659283402,0.00192978113703
2011-11-09,0.00110678643358,0.00201757681848,0.000971226754638,-0.00103567292411,0.00201757681848
2011-11-10,0.0124338757889,0.0116176744457,0.00636285212279,0.000324093307635,0.0130226170519
2011-11-11,0.014664328507,0.0148094948539,0.00740333528098,0.000298901318925,0.0174743560168
2011-11-12,0.0166994116541,0.017178232222,0.0150686095016,0.00386483798056,0.0172586231967
2011-11-13,0.0120056358414,0.0175753713762,0.016721280797,0.00402755686215,0.0175753713762
2011-11-14,0.0156365650099,0.0167739539529,0.0142667804568,0.00305610377066,0.0167739539529
2011-11-15,0.0151974936893,0.0166701081844,0.0144953665284,0.00319613545012,0.016801443854
2011-11-16,0.0137187649571,0.0163567918833,0.00725816195525,0.000887053149745,0.0167416421144
2011-11-17,0.00703654522015,0.00321865937056,0.00244065457685,-0.000705457735763,0.00754316757843
2011-11-18,0.00320386900852,0.00492718269632,0.0015966507224,-0.00141258485926,0.00492718269632
2011-11-19,0.00631789377994,0.0172839736998,0.0137263875574,0.00279194316806,0.0172839736998
2011-11-20,0.0160882691292,0.0170127191606,0.0149474749459,0.00402642577979,0.0170127191606
2011-11-21,0.00655839028678,0.00805950533696,0.00195724449377,0.000178906780303,0.00805950533696
2011-11-22,0.00708283390689,0.0135415400632,0.0147632119736,0.00034340720747,0.0147632119736
2011-11-23,0.0166107826426,0.0171507233635,0.0140664659943,0.00283490769601,0.0178533042949
2011-11-24,0.015995209168,0.0168337954654,0.0155256813052,0.00349077110791,0.0168337954654
2011-11-25,0.0104480289177,0.00714517232924,0.00388003079744,-0.000285529127494,0.0104480289177
2011-11-26,0.00257106328874,0.00128592148696,0.0125743653168,0.000935423663258,0.0125743653168
2011-11-27,0.0157807818448,0.016392637184,0.0141520061263,0.00379487082119,0.016392637184
2011-11-28,0.015035763219,0.0153980118866,0.0132878656449,0.00235908109723,0.0159866217634
2011-11-29,0.0133559402254,0.0121141129127,0.00952454791952,0.00270644652287,0.0138410699691
2011-11-30,0.00871007379329,0.0139601715616,0.012457341532,0.00189586937039,0.0141590737927
2011-12-01,0.0152416206607,0.0171810124813,0.012679451557,0.00373905808437,0.0171810124813
2011-12-02,0.0170341231454,0.0175760824907,0.0157609442346,0.00480369289212,0.0175760824907
2011-12-03,0.0169047605727,0.0177774833557,0.0164540205332,0.00505688257618,0.0177774833557
2011-12-04,0.0162357564425,0.0168244094389,0.0150723278904,0.00374427799935,0.0168244094389
2011-12-05,0.00416886534686,0.0091326842725,0.00651316706812,5.78831003742e-05,0.0123442243843
2011-12-06,0.0144744164792,0.0116271224094,0.0101626135212,0.000797703296688,0.0144744164792
2011-12-07,0.00580411661897,0.00288199448407,0.00318033191802,-0.000718604722013,0.00580411661897
2011-12-08,0.00860240667008,0.0144686035706,0.00971790315256,0.000257799669745,0.0156657741788
2011-12-09,0.00891507463925,0.0159113227147,0.00852042283416,0.00369834310693,0.0159113227147
2011-12-10,0.0165276305436,0.0172526761364,0.0162278727277,0.00475551557816,0.0172526761364
2011-12-11,0.0163224995802,0.0171611470958,0.0159235087679,0.00499184262359,0.0171611470958
2011-12-12,0.0161395050144,0.0168719811309,0.0148242455621,0.00439724496066,0.0168719811309
2011-12-13,0.0152952381125,0.0165995081705,0.015069978629,0.00402998669989,0.0165995081705
2011-12-14,0.0110909354674,0.0112994654806,0.0107672999814,0.00224190450411,0.0143579216208
