time,10H,12H,14H,16H,max
2011-10-10,-6.78743891749e-05,-3.00934254072e-05,-6.76528639397e-05,-6.80695178426e-05,0.000305611278844
2011-10-11,-6.79791721337e-05,-6.80208669554e-05,-6.79753800987e-05,-6.79164413211e-05,-6.79164413211e-05
2011-10-12,-6.79936833484e-05,-6.80636697657e-05,-6.81159664318e-05,,-6.79936833484e-05
2011-10-13,-6.78725966249e-05,-6.79636710097e-05,-6.77648593988e-05,-6.80940934798e-05,-6.77648593988e-05
2011-10-14,-6.86527438125e-05,-6.80434434528e-05,,,-6.79669824173e-05
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,,,,,
2011-10-18,,,,,
2011-10-19,,,,,
2011-10-20,,,,,
2011-10-21,,,,,
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,,,0.000197966876486,0.000101272138127,0.000197966876486
2011-10-25,0.000681751173278,0.000628651451304,0.000159248332634,3.2744099656e-05,0.000791670023305
2011-10-26,0.000330256333237,0.000517561359917,0.000439740422319,0.000242452975574,0.000517561359917
2011-10-27,0.000993811310656,0.000929454934026,0.000793874126194,0.000164350687343,0.000993811310656
2011-10-28,0.000648927452207,0.00117362511525,0.000962344598865,0.00030135708895,0.00117362511525
2011-10-29,0.0008306473882,0.000952435536659,0.000733761727239,8.09278663367e-05,0.000952435536659
2011-10-30,0.000841796100531,0.000609873373913,0.000450332989188,0.000215235449584,0.000841796100531
2011-10-31,0.000588684644759,0.0010464677366,0.000580118076188,0.000182881648585,0.0010464677366
2011-11-01,0.000866092799448,0.00107903779318,0.000811792366984,0.000198425977099,0.00107903779318
2011-11-02,0.00105437947366,0.001169148843,0.000896205683257,0.000288125340134,0.001169148843
2011-11-03,0.000735375538114,0.00109542159638,0.000806403592554,0.00019521463532,0.00109542159638
2011-11-04,0.00086614109483,0.000856513844727,0.000364670885548,0.00010490230882,0.00086614109483
2011-11-05,0.0010349989922,0.00109539808745,0.000782232899669,0.000223645965336,0.00113519227683
2011-11-06,0.00109127076307,0.00118278141228,0.000511608620739,5.8136605242e-05,0.00118278141228
2011-11-07,0.000954189032293,0.00110802018827,0.000517222584686,7.95254463274e-05,0.00114331717933
2011-11-08,0.000225597428794,0.000176885085145,0.000116043646879,-3.2410067201e-05,0.000225597428794
2011-11-09,0.000156305099493,0.000228705354899,0.000151282401128,-4.8706638565e-06,0.000228705354899
2011-11-10,0.000854350454103,0.000850409547872,0.000516493301302,9.06896748195e-05,0.000911009208983
2011-11-11,0.000936659625015,0.00101965834022,0.000533830294254,8.18214280347e-05,0.00113284203075
2011-11-12,0.00106190427853,0.00112591401076,0.000835261825791,0.000183662598129,0.00112591401076
2011-11-13,0.000819092848805,0.00120042450111,0.000999378451936,0.0002426390041,0.00120042450111
2011-11-14,0.000970630796449,0.00109423997135,0.000835765612946,0.000177373812526,0.00109423997135
2011-11-15,0.000918073715746,0.00108491095224,0.000844591316482,0.000183943386018,0.00108491095224
2011-11-16,0.00081339681934,0.00103627095259,0.000500418070321,0.000121435461458,0.00103627095259
2011-11-17,0.000553153762513,0.000312539787439,0.000238210754303,1.86191675007e-05,0.000572125294611
2011-11-18,0.000288848477407,0.000431036209242,0.000181595392452,-4.07927453716e-05,0.000431036209242
2011-11-19,0.000488511473404,0.00118519488666,0.00084195918718,0.000175160086445,0.00118519488666
2011-11-20,0.000980569834476,0.0011083130517,0.000859136141636,0.000201633060032,0.0011083130517
2011-11-21,0.000490106580548,0.00058266150137,0.000204246937998,5.21970451813e-05,0.00058266150137
2011-11-22,0.000472768177035,0.000842930058675,0.000787743809788,0.000102756446104,0.00085336610849
2011-11-23,0.000992159050612,0.00109511233082,0.000799763080193,0.000175265831911,0.00111658932027
2011-11-24,0.000935113406566,0.00106319277111,0.000857373712899,0.000176764529951,0.00106319277111
2011-11-25,0.000666327951225,0.000484750532801,0.000272732892748,2.46525563151e-05,0.00067521415088
2011-11-26,0.000227588766363,0.000147589128807,0.000737274251145,9.86111549584e-05,0.000737274251145
2011-11-27,0.000934649890878,0.00098233752496,0.000743088845283,0.000178221325844,0.000990581567673
2011-11-28,0.000854468750465,0.000893456689901,0.000655653962209,0.000118859661091,0.000969720236232
2011-11-29,0.000695531239655,0.00071616242161,0.000454002820689,0.000131522162327,0.000764329819507
2011-11-30,0.000520934274173,0.000714915729438,0.000632847905578,0.000115973964836,0.000777267509816
2011-12-01,0.000881790204844,0.00105769097232,0.000720594276186,0.000194638000003,0.00105769097232
2011-12-02,0.00100486432298,0.00111624512884,0.000876367852303,0.000227571457789,0.00111624512884
2011-12-03,0.0010007290594,0.00116328219038,0.000941029678507,0.000223541984194,0.00116328219038
2011-12-04,0.000918171220169,0.00102051745835,0.000792444184281,0.000178145427878,0.00102051745835
2011-12-05,0.000422358448227,0.000628673332812,0.000443485876962,5.77456451884e-05,0.000762655250632
2011-12-06,0.000783775137959,0.000711327356597,0.000583629534238,0.000101673561719,0.000783775137959
2011-12-07,0.000439490979217,0.000263478784023,0.000279882316279,1.31508813454e-05,0.000439490979217
2011-12-08,0.000607943403315,0.000965317953506,0.000643200867955,8.55855591804e-05,0.000976208844646
2011-12-09,0.000618719322774,0.000998908071766,0.000546407085028,0.000194179633757,0.000998908071766
2011-12-10,0.000961102840885,0.001079713551,0.000902290044002,0.000232513207179,0.001079713551
2011-12-11,0.000918013485393,0.0010516372177,0.00085637403769,0.000216922633419,0.0010516372177
2011-12-12,0.000901151368138,0.00102262483918,0.000748333505057,0.000181497181308,0.00102262483918
2011-12-13,0.000850234003948,0.00100960071425,0.000800618414277,0.0001785346201,0.00100960071425
2011-12-14,0.00067996442059,0.000724112634509,0.000599785624526,0.000148763353393,0.000859004278422
2011-12-15,0.000808150681615,0.000955884741001,0.000550902597511,9.74076506506e-05,0.000955884741001
2011-12-16,0.00067361046404,0.000976800967705,0.000563455738229,0.000133022120588,0.000976800967705
2011-12-17,0.000438808310655,0.000721673991584,0.00064421233113,0.000146286292777,0.000771291776024
2011-12-18,0.00069946105205,0.000920915782665,0.000725618176648,0.000176940913686,0.000920915782665
2011-12-19,0.000811588326361,0.000958651080619,0.000762882346804,0.000177910870147,0.000958651080619
2011-12-20,0.000750201693795,0.000682381001574,0.000282830033647,2.29236536829e-05,0.000799638091857
2011-12-21,0.000443093411886,0.000905808744805,0.000715684279468,0.000181773173504,0.000905808744805
2011-12-22,0.000680326156413,0.000860396694452,0.000689444618407,0.000169933882124,0.000860396694452
2011-12-23,0.000696140253314,0.000871936499406,0.000663325254887,0.000154025935627,0.000871936499406
2011-12-24,0.000681923324426,0.000859011236077,0.000663302687615,0.00018247365932,0.000859011236077
2011-12-25,0.000831410759092,0.00100659665797,0.000805764828597,0.000203845985168,0.00100659665797
2011-12-26,0.000493597993034,0.000947942983982,0.000770199523471,0.000184477017332,0.000947942983982
2011-12-27,0.000715306643782,0.000856556298781,0.000573368373017,0.000144093909555,0.000856556298781
