time,10H,12H,14H,16H,max
2011-10-10,-0.000388712934046,-0.000170670819934,-0.000387536367882,-0.000389734208601,0.00178018173253
2011-10-11,-0.000389264304562,-0.00038948488868,-0.000389243403794,-0.000388936175998,-0.000388936175998
2011-10-12,-0.000389343926465,-0.000389720757888,-0.000389980006128,,-0.000389343926465
2011-10-13,-0.000388705400872,-0.00038918396229,-0.000388130373319,-0.000389864677082,-0.000388130373319
2011-10-14,-0.00039283886916,-0.000389603482028,,,-0.000389199051188
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,,,,,
2011-10-18,,,,,
2011-10-19,,,,,
2011-10-20,,,,,
2011-10-21,,,,,
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,,,0.0011848205655,0.000625883837873,0.0011848205655
2011-10-25,0.00401961403078,0.00368889774735,0.000928949158336,0.000194339196722,0.00466144858685
2011-10-26,0.00192566567381,0.00301996752369,0.00255542390379,0.00146038707887,0.00301996752369
2011-10-27,0.00586767127124,0.00545531040268,0.00469724552771,0.00101007631129,0.00586767127124
2011-10-28,0.0037984154299,0.00689914934061,0.0057112286639,0.00184097355996,0.00689914934061
2011-10-29,0.00489051356499,0.00559426721919,0.00432328266983,0.000473774446242,0.00559426721919
2011-10-30,0.00493854291188,0.00355606577442,0.00263403352644,0.00128327547094,0.00493854291188
2011-10-31,0.00345047467358,0.00617358808725,0.00341103225255,0.00109113319322,0.00617358808725
2011-11-01,0.00512081550691,0.00634920794949,0.00481378850095,0.00119614049463,0.00634920794949
2011-11-02,0.00622654131861,0.00686830341343,0.00531165130907,0.00176400626545,0.00686830341343
2011-11-03,0.00432258570615,0.0064317588058,0.00478749394045,0.00117061961771,0.0064317588058
2011-11-04,0.00511007363427,0.00504050774031,0.0021252145846,0.000610966542809,0.00511007363427
2011-11-05,0.00610738494011,0.00643563755804,0.00462595060872,0.0013412891817,0.00666820839156
2011-11-06,0.00644830256194,0.00694018537558,0.00298723850253,0.000344635459557,0.00694018537558
2011-11-07,0.00560607702483,0.00650707043422,0.00302993346789,0.000463518196053,0.00672274780247
2011-11-08,0.00130615530752,0.00101966437422,0.000670760902737,-0.000173321468581,0.00130615530752
2011-11-09,0.000909226420131,0.0013225220028,0.000874117577588,-9.29639950138e-06,0.0013225220028
2011-11-10,0.00503248573529,0.00496906680296,0.00300480960704,0.000533130243837,0.00535340043235
2011-11-11,0.00555098431128,0.005976671269,0.00311328637274,0.000479686703574,0.006689286617
2011-11-12,0.00627728693499,0.00661792378264,0.00495710669225,0.00112145706876,0.00661792378264
2011-11-13,0.00480863621496,0.00705264261173,0.00596383755292,0.00146552456561,0.00705264261173
2011-11-14,0.00574971502795,0.0064483048025,0.00497570230599,0.00106857115958,0.0064483048025
2011-11-15,0.00545253529791,0.00639755219588,0.00503686040876,0.00111411074284,0.00639755219588
2011-11-16,0.00484151197567,0.00612259807468,0.00294023927592,0.000716730899912,0.00612259807468
2011-11-17,0.00321869373977,0.00179731219417,0.0013787032867,0.00010634496014,0.00333462605468
2011-11-18,0.00168031136659,0.00248661858674,0.00104288244727,-0.00023394437173,0.00248661858674
2011-11-19,0.00285353196756,0.00697505538425,0.00501025041827,0.00106015485975,0.00697505538425
2011-11-20,0.00583257560759,0.00654222690224,0.005133993633,0.00123469027645,0.00654222690224
2011-11-21,0.00286672820103,0.00340887386697,0.00118073408858,0.000319835481562,0.00340887386697
2011-11-22,0.00279104668215,0.00498075443325,0.00473844197817,0.00059186943919,0.00507115280327
2011-11-23,0.00592015256131,0.00647761486836,0.00478483756823,0.00106450092072,0.00662167437124
2011-11-24,0.00557410776371,0.00628511630475,0.00513927810679,0.00108841195475,0.00628511630475
2011-11-25,0.00393725419159,0.00283679793826,0.0016020910157,0.000151215493627,0.00397269246551
2011-11-26,0.00132896453105,0.000860108188501,0.00441013499935,0.00059088666254,0.00441013499935
2011-11-27,0.00555924652769,0.00582115926916,0.00444951069827,0.00108782317518,0.00586191580941
2011-11-28,0.00509922398851,0.00530967838244,0.00396909714257,0.000734491017151,0.00575130135109
2011-11-29,0.00418031143512,0.0042546978098,0.00273366571566,0.00080431331855,0.00456533647748
2011-11-30,0.00307566717667,0.00424110291578,0.00381292138854,0.000707348688891,0.0046123633006
2011-12-01,0.00528904945024,0.00628938475691,0.00431518693339,0.00119905741265,0.00628938475691
2011-12-02,0.00601780357366,0.00661922550312,0.00526152152217,0.00141241327312,0.00661922550312
2011-12-03,0.00598539817836,0.00687600111798,0.00564319049952,0.00138132088624,0.00687600111798
2011-12-04,0.00549478498034,0.00605328509846,0.00476950752693,0.00109350265933,0.00605328509846
2011-12-05,0.00241727252204,0.00369166280459,0.00260780719688,0.000342242754135,0.00451905179489
2011-12-06,0.00470056793507,0.00419129110322,0.00346902725388,0.000602912676163,0.00470056793507
2011-12-07,0.0025708500567,0.00152659726894,0.00163094969636,8.3051319982e-05,0.0025708500567
2011-12-08,0.003574036045,0.00569494228871,0.00379738538025,0.000504780988817,0.00579058649359
2011-12-09,0.00364949699323,0.00593797203115,0.00324664828243,0.00120223874818,0.00593797203115
2011-12-10,0.00577038029159,0.00642077936407,0.00543727600178,0.00144621697321,0.00642077936407
2011-12-11,0.00552053925368,0.00625669198598,0.0051585061355,0.00134816570976,0.00625669198598
2011-12-12,0.00541512409617,0.00607837094743,0.00451058051136,0.00112121587202,0.00607837094743
2011-12-13,0.0051000539238,0.00599299650971,0.00481044182537,0.00109493116416,0.00599299650971
2011-12-14,0.00403781515749,0.00426716101233,0.00358248276781,0.000899927337907,0.00509977042976
2011-12-15,0.00487329961193,0.00570631530906,0.0032829999298,0.000587082702118,0.00570631530906
2011-12-16,0.00404394950677,0.00584470605523,0.00334911538208,0.000807299353308,0.00584470605523
2011-12-17,0.00261715280073,0.00431190550773,0.00388518172637,0.000897504919605,0.00462104999921
2011-12-18,0.00423393742814,0.0055149874379,0.00437638988959,0.00108817318912,0.0055149874379
2011-12-19,0.00489278237454,0.00571612692342,0.00459713331399,0.0010914414217,0.00571612692342
2011-12-20,0.00448024785083,0.00400768134061,0.00165617991988,0.000141783980196,0.00474628805427
2011-12-21,0.00255922261614,0.00538279001651,0.00426573864561,0.00110381377927,0.00538279001651
2011-12-22,0.00412781309536,0.00516961660522,0.00416891881275,0.00104392149193,0.00516961660522
2011-12-23,0.00419741799675,0.00521681532487,0.00400138324299,0.0009428753063,0.00521681532487
2011-12-24,0.00412851601135,0.00515904324238,0.00401948333431,0.00112850798824,0.00515904324238
2011-12-25,0.0050216613868,0.00600784457499,0.00485909839424,0.00125485976893,0.00600784457499
2011-12-26,0.0029162949314,0.0056470614334,0.00464157417684,0.00113612123767,0.0056470614334
2011-12-27,0.0043197361267,0.00511139988628,0.00343746123934,0.000861940892536,0.00511139988628
2011-12-28,0.00290310583115,0.00477321293949,0.00419512164066,0.0012654216417,0.00489311443358
2011-12-29,0.00390625821607,0.00416009397308,0.00347782603916,0.000734401929156,0.00434004268183
2011-12-30,0.00157984918599,0.00242257807288,0.00265861592185,0.000569137477956,0.00303276506529
2011-12-31,0.00227921979787,0.0027273671547,0.00479304260611,0.00120913762056,0.00479304260611
2012-01-01,0.00403099297788,0.00577469335366,0.0043827003978,0.00115370505763,0.00577469335366
2012-01-01,0.00403099297788,0.00577469335366,0.0043827003978,0.00115370505763,0.00577469335366
2012-01-02,0.00108983857329,0.00371796850908,0.00390696372258,0.00102394128189,0.00390696372258
2012-01-03,0.00206091738418,0.00264268039589,0.00243304151842,0.000607576421816,0.00297699427938
2012-01-04,0.00148335194117,0.00171001733376,0.00116586096545,0.000378899203882,0.00171001733376
2012-01-05,0.000527974527985,0.000560928195348,0.000596295011922,-9.09533947118e-05,0.000710478227224
2012-01-06,0.00128030608561,0.00213273000067,0.00173247382211,0.000322018093011,0.00218212052132
2012-01-07,0.00123799182795,0.0016304200206,0.0018283807352,0.00098514569397,0.00230714903418
2012-01-08,0.00370726603061,0.00602009214075,0.00364268285134,0.000734877669617,0.00602009214075
2012-01-09,0.00548875156992,0.00588595698903,0.00513661441634,0.0014607802662,0.00622487847641
2012-01-10,0.00483441862746,0.00556479070829,0.00475426419252,0.00141271683135,0.00556479070829
2012-01-11,0.00258445087302,0.00360134835841,0.00289436109652,0.000442220416374,0.00360134835841
2012-01-12,0.00148880958928,0.0023606340203,0.00113253646681,0.000111625206533,0.0023606340203
2012-01-13,0.00181788374566,0.0024369268097,0.00159937782317,0.00041725534967,0.0033242891323
2012-01-14,0.00133638115574,0.00283215412615,0.00095116304681,0.000571045898084,0.00283215412615
2012-01-15,6.44724891302e-05,0.000326804719896,0.000233241545995,-9.69802988872e-05,0.000564804263705
2012-01-16,0.00257341157781,0.00419083126926,0.00574418179878,0.00232617462957,0.00574418179878
2012-01-17,0.00148765971142,0.00582755944771,0.0045217886542,0.00195954365589,0.00582755944771
2012-01-18,0.00521110639134,0.00629521290165,0.00509947591587,0.000485642136633,0.00629521290165
2012-01-19,0.00104756628506,0.00211661779937,0.000613614927397,0.000147395003476,0.00226817597522
2012-01-20,0.000662372102749,0.000663487755671,0.000429999155046,7.13538222524e-05,0.000708823757961
2012-01-21,6.80258637432e-05,0.000341551080946,0.000325874811655,-0.000167647273723,0.000341551080946
2012-01-22,0.000606242537984,0.000815620791122,0.000531084942644,8.09410120631e-05,0.000815620791122
2012-01-23,0.000924954796884,0.00143722245965,0.00184133196962,0.000379510607956,0.00208343453521
2012-01-24,0.000605637133874,0.000569954570273,0.000321624745743,0.000198750733473,0.000605637133874
2012-01-25,0.00199706070918,0.00191635083547,0.00112443945891,0.000284130533738,0.00302075845378
2012-01-26,0.000686206088406,0.00110785148922,0.000848753981137,0.000109737604913,0.00139570942614
2012-01-27,0.000654508709541,0.000989231474186,0.000801393043652,0.000162364658499,0.00125972850054
2012-01-28,0.00206972528909,0.0027916190166,0.00236132886228,0.000403632236852,0.00370053609659
2012-01-29,0.00132897173792,0.00249021639943,0.00342874483426,0.000627961174618,0.00342874483426
2012-01-30,0.00304116883245,0.00664458184938,0.00579164296559,0.001353780257,0.00664458184938
2012-01-31,0.00417715822092,0.00667308743101,0.00584400688075,0.00236920993064,0.00667308743101
2012-02-01,0.00323509872094,0.00510825686119,0.00265100233808,0.000850327232671,0.00510825686119
2012-02-02,0.00109784776828,0.00323246406606,0.00308976245651,0.00100970690514,0.0041088269178
2012-02-03,0.00175973154772,0.00440108042561,0.0027399523611,0.000720883652913,0.00440108042561
2012-02-04,0.00268405849667,0.00249694978867,0.00201832129124,0.00129279050174,0.00282751265367
2012-02-05,0.00159424750539,0.00328224597107,0.00146542599172,0.000832906265421,0.00328224597107
2012-02-06,0.00262269450058,0.00261118238328,0.000615161396339,0.00183189447701,0.00396490345384
2012-02-07,0.00478228919632,0.00450393412825,0.00282164534012,0.000273523778098,0.00566277539614
2012-02-08,0.00103597179987,0.00229374828515,0.00127960830045,0.00011959383743,0.00229374828515
2012-02-09,0.00170337947718,0.0030278875885,0.00205798797316,0.000337116893203,0.0030278875885
2012-02-10,0.000348316192283,0.000579806390249,0.00030342621763,2.29869930609e-05,0.000579806390249
2012-02-11,0.00176360605325,0.00213943484241,0.00273442377287,0.000689529986731,0.00273442377287
2012-02-12,0.00182125115366,0.0023930299144,0.00255807434639,0.000585125151639,0.00271519174204
2012-02-13,0.00570281763393,0.00647368909319,0.0054167735821,0.00193133271318,0.00647368909319
2012-02-14,0.00531583316051,0.0050315487527,0.00376349190515,,0.00607058795169
2012-02-15,,0.00279696460393,0.00338921250361,0.00171813698796,0.00423583453092
2012-02-16,0.000934784830273,0.00156506361036,0.00117704593674,0.000538406440517,0.0018409736711
2012-02-17,0.00285925231048,0.00508944511965,0.00591500749324,0.00213688311199,0.00640988890954
2012-02-18,0.00316561978111,0.00640544970643,0.0048127830098,0.00160361671718,0.00640544970643
2012-02-19,0.0046103051126,0.00617851271205,0.00504583911176,0.0020702595286,0.00617851271205
2012-02-20,0.00180527581677,0.00213892071073,0.00163031389442,0.000224778106863,0.00213892071073
