time,10H,12H,14H,16H,max
2011-10-10,-0.0135403712406,-0.00923182861666,-0.0135378238618,-0.0135405439403,0.0309113175214
2011-10-11,-0.0135412619313,-0.0135414172264,-0.0135411203495,-0.0135417094032,-0.0135405337273
2011-10-12,-0.0135421789559,-0.0135462368248,-0.0135381565805,,-0.0135381565805
2011-10-13,-0.013543860199,-0.0135440067849,-0.0135414740941,-0.0135394547779,-0.0135394547779
2011-10-14,-0.0135511282748,-0.0135434950072,,,-0.013542933834
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,,,,,
2011-10-18,,,,,
2011-10-19,,,,,
2011-10-20,,,,,
2011-10-21,,,,,
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,,,0.0252106550642,0.0146126551273,0.0252106550642
2011-10-25,0.0821438584618,0.0731202908006,0.013078650196,-0.0020078577937,0.0960787704912
2011-10-26,0.0335214340821,0.0573211053126,0.04562084214,0.0344861009533,0.0573211053126
2011-10-27,0.12891013516,0.117647142032,0.103191033094,0.0254430653492,0.12891013516
2011-10-28,0.0746869609953,0.144074927169,0.12655742957,0.0495693099618,0.144074927169
2011-10-29,0.101865425755,0.116548361798,0.0905797735909,0.00359582689084,0.116548361798
2011-10-30,0.0986774416573,0.068324339825,0.0501034909053,0.0249215304047,0.0986774416573
2011-10-31,0.0700226390142,0.135106767942,0.0733954651341,0.0201330694197,0.135106767942
2011-11-01,0.11256764011,0.132954906073,0.107360051682,0.0272788171631,0.132954906073
2011-11-02,0.132340712455,0.141362664411,0.116444138268,0.0493271584394,0.141362664411
2011-11-03,0.0894731897959,0.134012094302,0.108582283767,0.0253626905828,0.134012094302
2011-11-04,0.112030139993,0.107807166664,0.0396292668942,0.00623869340982,0.112030139993
2011-11-05,0.132360525745,0.135059245827,0.100358750038,0.0294962451708,0.141765248775
2011-11-06,0.135816756221,0.142271688706,0.0582721014911,0.00223216905999,0.142271688706
2011-11-07,0.113841682143,0.133571643645,0.0596304958193,0.00356030370202,0.137965798316
2011-11-08,0.0181553852034,0.0123066317343,0.00602420789772,-0.00963716003154,0.0181553852034
2011-11-09,0.0112212664617,0.0186376000551,0.00989463292967,-0.00699632206571,0.0186376000551
2011-11-10,0.102221295245,0.0961147985558,0.0537280022243,0.00430213097733,0.107075563025
2011-11-11,0.119271095565,0.121090808175,0.0609810105146,0.00387985614084,0.141928951866
2011-11-12,0.13499727047,0.139020905914,0.1194617166,0.0304018217569,0.139407485212
2011-11-13,0.098522419667,0.143697095771,0.135322420243,0.0331631331981,0.143697095771
2011-11-14,0.126477431089,0.136261633337,0.114375444003,0.0246602884381,0.136261633337
2011-11-15,0.122433964431,0.135449563492,0.116365954177,0.0259587454623,0.135701358583
2011-11-16,0.110270535173,0.132351324543,0.0596790021158,0.00885571542913,0.134855080995
2011-11-17,0.0593046467948,0.0282933697874,0.0217656068002,-0.00431905022941,0.063202941263
2011-11-18,0.0279930885612,0.0422510792185,0.0146800514356,-0.0103230298108,0.0422510792185
2011-11-19,0.0530209520834,0.14158079539,0.1110782715,0.0230082519198,0.14158079539
2011-11-20,0.12938906315,0.137651157181,0.119351362138,0.0317669933753,0.137651157181
2011-11-21,0.0547338522754,0.0669345915581,0.0174930549983,0.00268694064124,0.0669345915581
2011-11-22,0.0581791444164,0.109383349013,0.117264618669,0.00445045482763,0.117264618669
2011-11-23,0.133629453064,0.138674056451,0.112173696589,0.0232458189804,0.144056942981
2011-11-24,0.127766684754,0.135542404008,0.12341958318,0.0279580367587,0.135542404008
2011-11-25,0.0847728188445,0.0583959978419,0.0319268833991,-0.00130042162689,0.0847728188445
2011-11-26,0.0222435122624,0.0119407961808,0.101590894993,0.00872049766605,0.101590894993
2011-11-27,0.126672351337,0.131448393307,0.111511531456,0.0295506215442,0.131448393307
2011-11-28,0.119756784418,0.122696178344,0.103960179185,0.0183226759835,0.128275520129
2011-11-29,0.10500770813,0.0967203444436,0.0731349584506,0.0208313930889,0.109435863831
2011-11-30,0.069841324288,0.108870072024,0.097517307186,0.0151864269441,0.111764483013
2011-12-01,0.122632472872,0.138631710773,0.101281933982,0.0300511102805,0.138631710773
2011-12-02,0.13672757573,0.141774411369,0.125209678854,0.0379736785433,0.141774411369
2011-12-03,0.135331834634,0.143559064084,0.131235466572,0.0393009002077,0.143559064084
2011-12-04,0.129160327354,0.134687896419,0.118791500857,0.0292155788546,0.134687896419
2011-12-05,0.0362218569325,0.074895498619,0.0534115865211,0.00173003351264,0.0997585155919
2011-12-06,0.115377963118,0.0936333408533,0.0813882330545,0.00782242698921,0.115377963118
2011-12-07,0.0485586527453,0.0248665182843,0.027416132532,-0.00445700938582,0.0485586527453
2011-12-08,0.0712359423574,0.118529150525,0.0797122920409,0.00376640170734,0.126986021733
2011-12-09,0.0733608550149,0.12878267735,0.0694942754581,0.0299738013544,0.12878267735
2011-12-10,0.132587965629,0.13917045694,0.129547666265,0.0385203922282,0.13917045694
2011-12-11,0.130082488967,0.13774117095,0.12605916581,0.0387246703867,0.13774117095
2011-12-12,0.128473202114,0.135200155718,0.116099577458,0.0334355790954,0.135200155718
2011-12-13,0.121576213258,0.133023049855,0.11891988953,0.0309817531208,0.133023049855
2011-12-14,0.0893708937212,0.0912605804864,0.085560984494,0.0186437276746,0.114993251785
2011-12-15,0.119684277427,0.131433845972,0.0737571915057,0.00821132486116,0.131433845972
2011-12-16,0.0953343859669,0.135592552196,0.0736219608888,0.0151718679431,0.135592552196
2011-12-17,0.05665904182,0.0998823850861,0.0989293756688,0.024250086245,0.109671963007
