time,10H,12H,14H,16H,max
2011-10-10,4.90853551916e-07,1.5499095394e-06,5.20893891391e-07,4.64400947652e-07,9.95195228441e-06
2011-10-11,4.76987780258e-07,4.7141745757e-07,4.77456674295e-07,4.85704572094e-07,4.85704572094e-07
2011-10-12,4.75013277977e-07,4.65588398066e-07,4.58162862071e-07,,4.75013277977e-07
2011-10-13,4.91480446337e-07,4.79142927811e-07,5.05684149305e-07,4.61842146706e-07,5.05684149305e-07
2011-10-14,3.86225277876e-07,4.68198702902e-07,,,4.78510614571e-07
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,,,,,
2011-10-18,,,,,
2011-10-19,,,,,
2011-10-20,,,,,
2011-10-21,,,,,
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,,,6.05320666836e-06,3.4830516373e-06,6.05320666836e-06
2011-10-25,1.75068122818e-05,1.68778509237e-05,5.57624545919e-06,2.13469583016e-06,2.02298133346e-05
2011-10-26,9.63244867303e-06,1.44314496446e-05,1.19167763772e-05,5.68719006811e-06,1.44314496446e-05
2011-10-27,2.44689197963e-05,2.41350335411e-05,1.91667022905e-05,4.4678084779e-06,2.46638005982e-05
2011-10-28,1.70804719546e-05,2.99659791695e-05,2.26566707075e-05,6.74891961371e-06,2.99659791695e-05
2011-10-29,2.0877321897e-05,2.45337239163e-05,1.79813986535e-05,3.08991578313e-06,2.45337239163e-05
2011-10-30,2.12047467577e-05,1.6690322116e-05,1.20221691676e-05,5.29712340156e-06,2.12047467577e-05
2011-10-31,1.55514738387e-05,2.64104177911e-05,1.47831626903e-05,4.78268651526e-06,2.64104177911e-05
2011-11-01,2.13888438795e-05,2.72819603015e-05,1.9474535002e-05,5.12629220826e-06,2.72819603015e-05
2011-11-02,2.57945515941e-05,2.97567896956e-05,2.13435964737e-05,6.66657056717e-06,2.97567896956e-05
2011-11-03,1.90171462682e-05,2.815291757e-05,1.94567178822e-05,5.21952976903e-06,2.815291757e-05
2011-11-04,2.17691034204e-05,2.2283910613e-05,1.0365060647e-05,3.62628567118e-06,2.2283910613e-05
2011-11-05,2.56167338344e-05,2.82592432838e-05,1.92483910202e-05,5.72926789583e-06,2.91556141423e-05
2011-11-06,2.70024611669e-05,3.0620233783e-05,1.39582134608e-05,2.83422085229e-06,3.0620233783e-05
2011-11-07,2.449799606e-05,2.90685090962e-05,1.40225144154e-05,3.27600046971e-06,2.97249691736e-05
2011-11-08,7.3636239102e-06,6.46541203133e-06,4.62458064837e-06,2.92945545398e-06,7.3636239102e-06
2011-11-09,5.50965674094e-06,7.73913058568e-06,5.44079895087e-06,4.72473808639e-06,7.73913058568e-06
2011-11-10,2.1531058107e-05,2.24119541144e-05,1.35944188174e-05,3.22002601878e-06,2.35260920254e-05
2011-11-11,2.28037021436e-05,2.6060854616e-05,1.3908160981e-05,2.931474281e-06,2.82376363841e-05
2011-11-12,2.54842445401e-05,2.82686653905e-05,1.98572796547e-05,4.71182322283e-06,2.82686653905e-05
2011-11-13,2.06625905354e-05,3.02684477562e-05,2.30782683635e-05,5.74686251133e-06,3.02684477562e-05
2011-11-14,2.34718441191e-05,2.73947457182e-05,1.95927316466e-05,4.74835380254e-06,2.73947457182e-05
2011-11-15,2.22567774386e-05,2.72994511362e-05,1.98806045957e-05,4.84087178481e-06,2.72994511362e-05
2011-11-16,2.00791772194e-05,2.61504671408e-05,1.31486803007e-05,3.76916936368e-06,2.61504671408e-05
2011-11-17,1.51757102347e-05,1.00411184407e-05,7.50292056024e-06,1.97632452842e-06,1.60144609627e-05
2011-11-18,8.8279099271e-06,1.2979731366e-05,6.36948811301e-06,8.26271387628e-07,1.2979731366e-05
2011-11-19,1.36241620714e-05,3.01778990464e-05,2.00296481837e-05,4.58162828932e-06,3.01778990464e-05
2011-11-20,2.35199614578e-05,2.77729576386e-05,1.99480437709e-05,4.91969770267e-06,2.77729576386e-05
2011-11-21,1.35477588271e-05,1.62173092386e-05,6.74678792704e-06,2.40152322226e-06,1.62173092386e-05
2011-11-22,1.27107897352e-05,2.18373329465e-05,1.85197668446e-05,3.52166970438e-06,2.18373329465e-05
2011-11-23,2.36961003403e-05,2.72952835877e-05,1.86129244994e-05,4.3957340596e-06,2.76171302979e-05
2011-11-24,2.20507157845e-05,2.60848669494e-05,1.93253491415e-05,4.38909417295e-06,2.60848669494e-05
2011-11-25,1.64226108155e-05,1.31740436162e-05,7.74766469591e-06,1.89498614064e-06,1.72669680481e-05
2011-11-26,6.98029453035e-06,5.24350359033e-06,1.70277639078e-05,3.12030147006e-06,1.70277639078e-05
2011-11-27,2.19166007761e-05,2.39383201987e-05,1.71650537415e-05,4.58129489118e-06,2.41126496934e-05
2011-11-28,1.99293375611e-05,2.16880548062e-05,1.49801517778e-05,3.62554402189e-06,2.3339219387e-05
2011-11-29,1.63577400287e-05,1.77963603732e-05,1.11769118543e-05,3.77361675907e-06,1.85403420004e-05
2011-11-30,1.34812861119e-05,1.83773343435e-05,1.47194423467e-05,3.46451061231e-06,1.95130823391e-05
2011-12-01,2.07290875972e-05,2.5921146517e-05,1.68013873511e-05,4.45774757693e-06,2.5921146517e-05
2011-12-02,2.30212184478e-05,2.70351760527e-05,1.95400499013e-05,4.83034572304e-06,2.70351760527e-05
